mpid,asr_breaking,eps_electronic,eps_total,last phdos peak,structure,formula
mp-571102,1.846703558940304,6.538024067907919,17.394998283319786,59.585774323706815,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.37117876, 2e-08, 2.52370154], [1.45705995, 4.1211867, 2.52370154], [2e-08, 1e-08, 5.04740202]], 'a': 5.047402620642969, 'b': 5.047402597093803, 'c': 5.04740202, 'alpha': 59.99999665242267, 'beta': 59.99999676242902, 'gamma': 59.99999350019765, 'volume': 90.9261394403572}, 'sites': [{'species': [{'element': 'Tl', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Tl', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'I', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [2.9141193650000004, 2.060593365, 5.047402549999999], 'label': 'I', 'properties': {'magmom': 0.0}}]}",TlI
mp-571124,0.6436487888260153,2.828064680890248,,339.8792485690946,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[6.77766551, 1e-08, 3.91308729], [2.25922218, 6.39004431, 3.91308729], [0.0, 0.0, 7.82617458]], 'a': 7.826174155013617, 'b': 7.826174242982766, 'c': 7.82617458, 'alpha': 59.99999857549295, 'beta': 59.999998203664234, 'gamma': 59.999996591688976, 'volume': 338.9483567989037}, 'sites': [{'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.75, 0.75, 0.75], 'xyz': [6.7776657675, 4.79253324, 11.73926187], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.25, 0.25, 0.25], 'xyz': [2.2592219225, 1.59751108, 3.91308729], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [4.518443845, 3.19502216, 7.82617458], 'label': 'K', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Sc', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Sc', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cl', 'occu': 1}], 'abc': [0.77367864, 0.77367864, 0.22632136], 'xyz': [6.991646977831942, 4.943840799037325, 7.82617458], 'label': 'Cl', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cl', 'occu': 1}], 'abc': [0.22632136, 0.77367864, 0.77367864], 'xyz': [3.281842419528529, 4.943840793563752, 9.968031395456972], 'label': 'Cl', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cl', 'occu': 1}], 'abc': [0.22632136, 0.77367864, 0.22632136], 'xyz': [3.281842419528529, 4.943840793563752, 5.684317764543029], 'label': 'Cl', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cl', 'occu': 1}], 'abc': [0.77367864, 0.22632136, 0.22632136], 'xyz': [5.755045270471471, 1.446203526436248, 5.684317764543029], 'label': 'Cl', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cl', 'occu': 1}], 'abc': [0.77367864, 0.22632136, 0.77367864], 'xyz': [5.755045270471471, 1.446203526436248, 9.968031395456972], 'label': 'Cl', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cl', 'occu': 1}], 'abc': [0.22632136, 0.22632136, 0.77367864], 'xyz': [2.0452407121680585, 1.4462035209626753, 7.82617458], 'label': 'Cl', 'properties': {'magmom': 0.0}}]}",Cs2KScCl6
mp-571166,4.7082704955218615,3.2505789463353554,,223.59771716689968,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[4.42291566, 0.0, 0.0], [0.0, 6.83817187, 0.0], [0.0, 0.0, 6.86919077]], 'a': 4.42291566, 'b': 6.83817187, 'c': 6.86919077, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 207.7563217945662}, 'sites': [{'species': [{'element': 'Ca', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Ca', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Ca', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [2.21145783, 3.419085935, 3.434595385], 'label': 'Ca', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Br', 'occu': 1}], 'abc': [0.5, 0.20159371, 0.80774221], 'xyz': [2.21145783, 1.3785324368909377, 5.548535333471402], 'label': 'Br', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Br', 'occu': 1}], 'abc': [0.0, 0.70159371, 0.69225779], 'xyz': [0.0, 4.7976183718909375, 4.755250821528598], 'label': 'Br', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Br', 'occu': 1}], 'abc': [0.0, 0.29840629, 0.30774221], 'xyz': [0.0, 2.0405534981090625, 2.113939948471402], 'label': 'Br', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Br', 'occu': 1}], 'abc': [0.5, 0.79840629, 0.19225779], 'xyz': [2.21145783, 5.4596394331090625, 1.3206554365285985], 'label': 'Br', 'properties': {'magmom': 0.0}}]}",CaBr2
mp-571222,1.0957231921733417,2.657542066807599,5.771990413852284,72.58577329148352,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.53284058, 0.0, 2.61703716], [1.51094652, 4.27360388, 2.61703716], [1e-08, 1e-08, 5.23407327]], 'a': 5.234073673585002, 'b': 5.234074226286061, 'c': 5.23407327, 'alpha': 59.99999926802566, 'beta': 59.99999580514229, 'gamma': 60.00000449139141, 'volume': 101.39219084528112}, 'sites': [{'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Br', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [3.021893555, 2.1368019449999998, 5.2340737950000005], 'label': 'Br', 'properties': {'magmom': 0.0}}]}",CsBr
mp-571306,4.82092971576677,12.772880514526506,20.20868228412198,344.5857516941958,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.04433952, 0.0, 0.0], [-2.02216976, 3.50250093, 0.0], [0.0, 0.0, 21.5343831]], 'a': 4.04433952, 'b': 4.044339662158623, 'c': 21.5343831, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.99999883724671, 'volume': 305.0410600229425}, 'sites': [{'species': [{'element': 'Ca', 'occu': 1}], 'abc': [0.0, 0.0, 0.65864706], 'xyz': [0.0, 0.0, 14.183558117728685], 'label': 'Ca', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Ca', 'occu': 1}], 'abc': [0.0, 0.0, 0.34135294], 'xyz': [0.0, 0.0, 7.350824982271313], 'label': 'Ca', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Ca', 'occu': 1}], 'abc': [0.0, 0.0, 0.15864706], 'xyz': [0.0, 0.0, 3.416366567728686], 'label': 'Ca', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Ca', 'occu': 1}], 'abc': [0.0, 0.0, 0.84135294], 'xyz': [0.0, 0.0, 18.118016532271316], 'label': 'Ca', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Zn', 'occu': 1}], 'abc': [0.333333, 0.666667, 0.95772076], 'xyz': [-2.0221697600852906e-06, 2.33500178750031, 20.623925748663154], 'label': 'Zn', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Zn', 'occu': 1}], 'abc': [0.666667, 0.333333, 0.45772076], 'xyz': [2.0221717821697602, 1.16749914249969, 9.856734198663156], 'label': 'Zn', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Zn', 'occu': 1}], 'abc': [0.666667, 0.333333, 0.04227924], 'xyz': [2.0221717821697602, 1.16749914249969, 0.910457351336844], 'label': 'Zn', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Zn', 'occu': 1}], 'abc': [0.333333, 0.666667, 0.54227924], 'xyz': [-2.0221697600852906e-06, 2.33500178750031, 11.677648901336845], 'label': 'Zn', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cu', 'occu': 1}], 'abc': [0.666667, 0.333333, 0.75], 'xyz': [2.0221717821697602, 1.16749914249969, 16.150787325], 'label': 'Cu', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cu', 'occu': 1}], 'abc': [0.333333, 0.666667, 0.25], 'xyz': [-2.0221697600852906e-06, 2.33500178750031, 5.383595775], 'label': 'Cu', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.666667, 0.333333, 0.57556417], 'xyz': [2.0221717821697602, 1.16749914249969, 12.394419335413527], 'label': 'P', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.333333, 0.666667, 0.42443583], 'xyz': [-2.0221697600852906e-06, 2.33500178750031, 9.139963764586472], 'label': 'P', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.333333, 0.666667, 0.75], 'xyz': [-2.0221697600852906e-06, 2.33500178750031, 16.150787325], 'label': 'P', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.666667, 0.333333, 0.92443583], 'xyz': [2.0221717821697602, 1.16749914249969, 19.907155314586472], 'label': 'P', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.333333, 0.666667, 0.07556417], 'xyz': [-2.0221697600852906e-06, 2.33500178750031, 1.6272277854135269], 'label': 'P', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.666667, 0.333333, 0.25], 'xyz': [2.0221717821697602, 1.16749914249969, 5.383595775], 'label': 'P', 'properties': {'magmom': 0.0}}]}",Ca2Zn2CuP3
mp-571386,1.7582122131830102,7.373836367837003,72.00523726643755,200.4616029817949,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[3.13032374, 1e-08, 1.80729344], [1.04344125, 2.95129672, 1.80729344], [2e-08, 2e-08, 3.6145858]], 'a': 3.6145866009095178, 'b': 3.614585944468793, 'c': 3.6145858, 'alpha': 59.99999103369609, 'beta': 59.99999712881279, 'gamma': 59.99999208736834, 'volume': 33.393401971435026}, 'sites': [{'species': [{'element': 'Cu', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Cu', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cl', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [2.086882505, 1.475648375, 3.61458634], 'label': 'Cl', 'properties': {'magmom': 0.0}}]}",CuCl
mp-571461,4.007792293780022,5.123847665453479,8.729510053058798,324.58575328223185,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[5.52986463, 0.00864676, 7.9048509], [2.49680699, 4.9341095, 7.9048509], [0.0140417, 0.00864676, 9.64706615]], 'a': 9.64707962773265, 'b': 9.647079840787777, 'c': 9.647080244212402, 'alpha': 34.89143091170153, 'beta': 34.89142910665728, 'gamma': 34.89143270000429, 'volume': 262.257489743399}, 'sites': [{'species': [{'element': 'K', 'occu': 1}], 'abc': [0.38477146, 0.38477146, 0.38477146], 'xyz': [3.093837003577847, 1.905158569053809, 9.795037771002708], 'label': 'K', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.20880744, 0.20880744, 0.20880744], 'xyz': [1.6789607641231008, 1.033889789014469, 5.315562546313548], 'label': 'K', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.79119256, 0.79119256, 0.79119256], 'xyz': [6.361752555876899, 3.9175132309855316, 20.141205403686453], 'label': 'K', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.61522854, 0.61522854, 0.61522854], 'xyz': [4.946876316422153, 3.0462444509461912, 15.661730178997294], 'label': 'K', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Zn', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Zn', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.08567837, 0.08567837, 0.08567837], 'xyz': [0.6889152108948884, 0.4242281399666774, 2.1810943834242416], 'label': 'As', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.91432163, 0.91432163, 0.91432163], 'xyz': [7.351798109105112, 4.527174880033322, 23.275673566575758], 'label': 'As', 'properties': {'magmom': 0.0}}]}",K4ZnAs2
mp-571467,12.071275347993664,3.1843636245697438,,222.3292012935923,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[7.07002996, -1e-08, 4.08188349], [2.35667631, 6.66568828, 4.08188349], [0.0, 0.0, 8.16376697]], 'a': 8.163767295877081, 'b': 8.163767286135682, 'c': 8.16376697, 'alpha': 60.000001240467356, 'beta': 60.00000127993968, 'gamma': 60.00000328960676, 'volume': 384.7307100244243}, 'sites': [{'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.75, 0.75, 0.75], 'xyz': [7.0700297025, 4.9992662025, 12.2456504625], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.25, 0.25, 0.25], 'xyz': [2.3566765675, 1.6664220675, 4.0818834875], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Na', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [4.713353135, 3.332844135, 8.163766975], 'label': 'Na', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Y', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Y', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Br', 'occu': 1}], 'abc': [0.24271255, 0.24271255, 0.75728745], 'xyz': [2.287979916892689, 1.6178461975167886, 8.163766972427124], 'label': 'Br', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Br', 'occu': 1}], 'abc': [0.75728745, 0.75728745, 0.24271255], 'xyz': [7.138726353107312, 5.047842072483212, 8.163766977572873], 'label': 'Br', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Br', 'occu': 1}], 'abc': [0.24271255, 0.75728745, 0.24271255], 'xyz': [3.500666393443308, 5.047842077628961, 6.063332188894473], 'label': 'Br', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Br', 'occu': 1}], 'abc': [0.75728745, 0.24271255, 0.24271255], 'xyz': [5.926039876556693, 1.6178461923710394, 6.063332188894473], 'label': 'Br', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Br', 'occu': 1}], 'abc': [0.24271255, 0.75728745, 0.75728745], 'xyz': [3.500666393443308, 5.047842077628961, 10.264201761105525], 'label': 'Br', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Br', 'occu': 1}], 'abc': [0.75728745, 0.24271255, 0.75728745], 'xyz': [5.926039876556693, 1.6178461923710394, 10.264201761105525], 'label': 'Br', 'properties': {'magmom': 0.0}}]}",Cs2NaYBr6
mp-573204,0.5373710383459724,2.406127117563732,,455.4428860917258,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[5.96433863, 0.0, 3.44351204], [1.98811322, 5.62323227, 3.44351204], [-1e-08, -1e-08, 6.88702513]], 'a': 6.887024790352887, 'b': 6.887024793590704, 'c': 6.88702513, 'alpha': 60.00000353368348, 'beta': 60.00000349515829, 'gamma': 59.999999433874045, 'volume': 230.98298199187508}, 'sites': [{'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.75, 0.75, 0.75], 'xyz': [5.964338880000001, 4.217424195, 10.330536907499999], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.25, 0.25, 0.25], 'xyz': [1.98811296, 1.405808065, 3.4435123025], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [3.97622592, 2.81161613, 6.887024605], 'label': 'K', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Bi', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Bi', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.76597883, 0.76597883, 0.23402117], 'xyz': [6.091409761354124, 4.307276872652633, 6.887024325722229], 'label': 'F', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.76597883, 0.23402117, 0.23402117], 'xyz': [5.033817705027859, 1.315955392666944, 5.055221718742002], 'label': 'F', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.23402117, 0.76597883, 0.76597883], 'xyz': [2.9186341349721414, 4.307276867333056, 8.718827491257997], 'label': 'F', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.23402117, 0.23402117, 0.76597883], 'xyz': [1.8610420786458761, 1.3159553873473675, 6.887024884277771], 'label': 'F', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.76597883, 0.23402117, 0.76597883], 'xyz': [5.033817699708282, 1.3159553873473675, 8.718827491257997], 'label': 'F', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.23402117, 0.76597883, 0.23402117], 'xyz': [2.918634140291718, 4.307276872652633, 5.055221718742002], 'label': 'F', 'properties': {'magmom': 0.0}}]}",Cs2KBiF6
mp-573658,1.1677875973950584,5.045576325802808,9.762804696232855,980.5857011946556,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[6.93068302, -0.00443347, 1.77431928], [-0.3287848, 6.92288172, 1.77431928], [-0.00760962, -0.00797449, 10.21724327]], 'a': 7.154201261269652, 'b': 7.154201539039903, 'c': 10.217249215770732, 'alpha': 75.68281570398888, 'beta': 75.68281512475608, 'gamma': 89.06095792174486, 'volume': 490.4077398357836}, 'sites': [{'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.25780306, 0.15180075, 0.01962919], 'xyz': [1.736692140540633, 1.0495991423455089, 0.9273241466675081], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.34487429, 0.65512571, 0.75], 'xyz': [2.1691117952003474, 4.527847944742535, 9.4372517325], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.74219694, 0.84819925, 0.98037081], 'xyz': [4.857596459459367, 5.860874617654491, 12.838557683332493], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.65512571, 0.34487429, 0.25], 'xyz': [4.425176804799652, 2.382625815257465, 4.3286300975000005], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.15180075, 0.25780306, 0.51962919], 'xyz': [0.9633669722499694, 1.7799233095835973, 6.035945781667508], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.84819925, 0.74219694, 0.48037081], 'xyz': [5.6309216277500305, 5.130550450416403, 7.729936048332492], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'B', 'occu': 1}], 'abc': [0.71357607, 0.28642393, 0.75], 'xyz': [4.845690502287067, 1.9737345035684968, 9.4372517325], 'label': 'B', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'B', 'occu': 1}], 'abc': [0.28642393, 0.71357607, 0.25], 'xyz': [1.7485980977129325, 4.936739256431504, 4.3286300975000005], 'label': 'B', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.40488861, 0.83729396, 0.3544736], 'xyz': [2.528167677742562, 5.791865242266171, 5.825771487223622], 'label': 'As', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.83729396, 0.40488861, 0.8544736], 'xyz': [5.6633955912633995, 2.792469847973904, 10.934393122223623], 'label': 'As', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.16270604, 0.59511139, 0.1455264], 'xyz': [0.9308930087366009, 4.118003912026096, 2.8314887077763786], 'label': 'As', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.59511139, 0.16270604, 0.6455264], 'xyz': [4.066120922257438, 1.1186085177338296, 7.940110342776379], 'label': 'As', 'properties': {'magmom': 0.0}}]}",Cs3BAs2
mp-573697,0.6970486371894068,2.504263207147706,6.056812231929992,122.58576932139387,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.3245829, -1e-08, 2.4967992], [1.44152729, 4.07725632, 2.4967992], [0.0, 0.0, 4.99359839]], 'a': 4.993598252171779, 'b': 4.993598529308832, 'c': 4.99359839, 'alpha': 60.00000085659705, 'beta': 59.99999902072255, 'gamma': 60.00000523055285, 'volume': 88.04928891476517}, 'sites': [{'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cl', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [2.883055095, 2.038628155, 4.993598394999999], 'label': 'Cl', 'properties': {'magmom': 0.0}}]}",CsCl
mp-573721,1.6667506042330462,6.446187859772638,10.766053201466462,400.58574724769545,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[6.06704725, -0.00035754, -2.39103545], [-1.31557365, 6.83264367, -3.33751039], [0.00717882, -0.00575935, 8.91190504]], 'a': 6.5212048721631275, 'b': 7.7171710589518066, 'c': 8.911909792381564, 'alpha': 115.67003350976483, 'beta': 111.46333841156965, 'gamma': 90.00453671172373, 'volume': 369.41222298159147}, 'sites': [{'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.85435189, 0.02134626, 0.70870897], 'xyz': [5.160398401702769, 0.1414642202860541, 4.201918021334068], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.35437114, 0.68729798, 0.70871871], 'xyz': [1.25088310227986, 4.691853731490952, 3.1748557361183734], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.64562886, 0.31270202, 0.29128129], 'xyz': [3.5077693177201392, 2.1346730485090477, 0.008503463881627038], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.14564811, 0.97865374, 0.29129103], 'xyz': [-0.4017459817027688, 6.6850625597139475, -1.0185588213340666], 'label': 'Cs', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Si', 'occu': 1}], 'abc': [0.74997587, 0.49997421, -8.33e-06], 'xyz': [3.89238608349472, 3.415877522722576, -3.4619622485906163], 'label': 'Si', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Si', 'occu': 1}], 'abc': [0.25002413, 0.50002579, 1.00000833], 'xyz': [0.8662663365052796, 3.4106492572774245, 6.645321448590616], 'label': 'Si', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.908914, 0.56243965, 0.81792219], 'xyz': [4.780365117107293, 3.837914041052979, 3.2388511167645753], 'label': 'As', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.091086, 0.43756035, 0.18207781], 'xyz': [-0.021712697107293333, 2.9886127389470207, -0.05549191676457377], 'label': 'As', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.59123165, 0.74459753, 0.18236643], 'xyz': [2.608766641697391, 5.086307898989373, -2.2735255204115217], 'label': 'As', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.40876835, 0.25540247, 0.81763357], 'xyz': [2.1498857783026093, 1.7402188810106265, 5.456884720411523], 'label': 'As', 'properties': {'magmom': 0.0}}]}",Cs2SiAs2
