,formula,chemsys_abc,phase,gfa
4302,B12Fe80Si8,B-Fe-Si,AM,1
4303,B14Fe80Si6,B-Fe-Si,AM,1
4304,B15Fe75Si10,B-Fe-Si,AM,1
4305,B16Fe80Si4,B-Fe-Si,AM,1
4306,B17Fe75Si8,B-Fe-Si,AM,1
4307,B17Fe80Si3,B-Fe-Si,AM,1
4308,B18Fe80Si2,B-Fe-Si,AM,1
4309,B19Fe75Si6,B-Fe-Si,AM,1
4310,B20Fe80Si0,B-Fe-Si,AM,1
4311,B21Fe75Si4,B-Fe-Si,AM,1
4312,B23Fe75Si2,B-Fe-Si,AM,1
4313,B25Fe75Si0,B-Fe-Si,AM,1
4314,B5Fe80Si15,B-Fe-Si,AM,1
4315,B7.5Fe77.5Si15,B-Fe-Si,AM,1
4316,B7.5Fe80Si12.5,B-Fe-Si,AM,1
4317,B10Fe72.5Si17.5,B-Fe-Si,AM,1
4318,B10Fe75Si15,B-Fe-Si,AM,1
4319,B10Fe77.5Si12.5,B-Fe-Si,AM,1
4320,B10Fe80Si10,B-Fe-Si,AM,1
4321,B12.5Fe70Si17.5,B-Fe-Si,AM,1
4322,B12.5Fe72.5Si15,B-Fe-Si,AM,1
4323,B12.5Fe75Si12.5,B-Fe-Si,AM,1
4324,B12.5Fe77.5Si10,B-Fe-Si,AM,1
4325,B12.5Fe80Si7.5,B-Fe-Si,AM,1
4326,B12.5Fe82.5Si5,B-Fe-Si,AM,1
4327,B15Fe67.5Si17.5,B-Fe-Si,AM,1
4328,B15Fe70Si15,B-Fe-Si,AM,1
4329,B15Fe72.5Si12.5,B-Fe-Si,AM,1
4330,B15Fe75Si10,B-Fe-Si,AM,1
4331,B15Fe77.5Si7.5,B-Fe-Si,AM,1
4332,B15Fe80Si5,B-Fe-Si,AM,1
4333,B17.5Fe67.5Si15,B-Fe-Si,AM,1
4334,B17.5Fe70Si12.5,B-Fe-Si,AM,1
4335,B17.5Fe72.5Si10,B-Fe-Si,AM,1
4336,B17.5Fe75Si7.5,B-Fe-Si,AM,1
4337,B17.5Fe77.5Si5,B-Fe-Si,AM,1
4338,B20Fe65Si15,B-Fe-Si,AM,1
4339,B20Fe67.5Si12.5,B-Fe-Si,AM,1
4340,B20Fe70Si10,B-Fe-Si,AM,1
4341,B20Fe70Si10,B-Fe-Si,AM,1
4342,B20Fe72.5Si7.5,B-Fe-Si,AM,1
4343,B20Fe75Si5,B-Fe-Si,AM,1
4344,B20Fe77.5Si2.5,B-Fe-Si,AM,1
4345,B20Fe80Si0,B-Fe-Si,AM,1
4346,B22.5Fe67.5Si10,B-Fe-Si,AM,1
4347,B22.5Fe70Si7.5,B-Fe-Si,AM,1
4348,B22.5Fe72.5Si5,B-Fe-Si,AM,1
4349,B22.5Fe77.5Si0,B-Fe-Si,AM,1
4350,B6Fe81.5Si12.5,B-Fe-Si,AC,0
4351,B7.5Fe75Si17.5,B-Fe-Si,CR,0
4352,B7.5Fe82.5Si10,B-Fe-Si,CR,0
4353,B10Fe83Si7,B-Fe-Si,CR,0
4354,B16Fe79Si5,B-Fe-Si,AM,1
4355,B18Fe76Si6,B-Fe-Si,AM,1
4356,B10Fe75Si15,B-Fe-Si,AM,1
4357,B13Fe75Si12,B-Fe-Si,AM,1
4358,B9Fe78Si13,B-Fe-Si,AM,1
4359,B14.5Fe81.5Si4,B-Fe-Si,AM,1
4360,B13Fe77Si10,B-Fe-Si,AM,1
4361,B14Fe83Si3,B-Fe-Si,AM,1
4362,B18Fe76Si6,B-Fe-Si,AM,1
4363,B18Fe78Si4,B-Fe-Si,AM,1
4364,B18Fe80Si2,B-Fe-Si,AM,1
4365,B18Fe82Si0,B-Fe-Si,AM,1
4366,B12Fe80Si8,B-Fe-Si,AM,1
4367,B14Fe78Si8,B-Fe-Si,AM,1
4368,B12Fe82Si6,B-Fe-Si,AM,1
4369,B17Fe79.5Si3.5,B-Fe-Si,AM,1
4370,B19Fe81Si0,B-Fe-Si,AM,1
4371,B5Fe80Si15,B-Fe-Si,AM,1
4372,B7.5Fe75Si17.5,B-Fe-Si,AM,1
4373,B7.5Fe80Si12.5,B-Fe-Si,AM,1
4374,B10Fe70Si20,B-Fe-Si,AM,1
4375,B10Fe75Si15,B-Fe-Si,AM,1
4376,B10Fe80Si10,B-Fe-Si,AM,1
4377,B12Fe70Si18,B-Fe-Si,AM,1
4378,B12Fe75Si13,B-Fe-Si,AM,1
4379,B12Fe80Si8,B-Fe-Si,AM,1
4380,B15Fe70Si15,B-Fe-Si,AM,1
4381,B15Fe72Si13,B-Fe-Si,AM,1
4382,B15Fe75Si10,B-Fe-Si,AM,1
4383,B15Fe78Si7,B-Fe-Si,AM,1
4384,B15Fe80Si5,B-Fe-Si,AM,1
4385,B15Fe82Si3,B-Fe-Si,AM,1
4386,B15Fe85Si0,B-Fe-Si,AM,1
4387,B17Fe70Si13,B-Fe-Si,AM,1
4388,B17Fe80Si3,B-Fe-Si,AM,1
4389,B17Fe83Si0,B-Fe-Si,AM,1
4390,B17.5Fe80Si2.5,B-Fe-Si,AM,1
4391,B20Fe70Si10,B-Fe-Si,AM,1
4392,B20Fe75Si5,B-Fe-Si,AM,1
4393,B20Fe80Si0,B-Fe-Si,AM,1
4394,B22Fe75Si3,B-Fe-Si,AM,1
4395,B22Fe78Si0,B-Fe-Si,AM,1
4396,B22.5Fe70Si7.5,B-Fe-Si,AM,1
4397,B25Fe75Si0,B-Fe-Si,AM,1
4398,B10Fe75Si15,B-Fe-Si,AM,1
4399,B10Fe80Si10,B-Fe-Si,AM,1
4400,B12Fe78Si10,B-Fe-Si,AM,1
4401,B12Fe80Si8,B-Fe-Si,AM,1
4402,B12.2Fe74.8Si13,B-Fe-Si,AM,1
4403,B12.5Fe75Si12.5,B-Fe-Si,AM,1
4404,B12.5Fe77.5Si10,B-Fe-Si,AM,1
4405,B12.5Fe78.5Si9,B-Fe-Si,AM,1
4406,B14.5Fe78Si7.5,B-Fe-Si,AM,1
4407,B15Fe72.5Si12.5,B-Fe-Si,AM,1
4408,B15Fe74.5Si10.5,B-Fe-Si,AM,1
4409,B15Fe75.3Si9.7,B-Fe-Si,AM,1
4410,B15Fe77.5Si7.5,B-Fe-Si,AM,1
4411,B15Fe80Si5,B-Fe-Si,AM,1
4412,B16Fe74Si10,B-Fe-Si,AM,1
4413,B17.5Fe72.5Si10,B-Fe-Si,AM,1
4414,B17.5Fe73Si9.5,B-Fe-Si,AM,1
4415,B17.5Fe75Si7.5,B-Fe-Si,AM,1
4416,B17.8Fe74.9Si7.3,B-Fe-Si,AM,1
4417,B20Fe67Si13,B-Fe-Si,AM,1
4418,B20Fe70Si10,B-Fe-Si,AM,1
4419,B9.720Fe82Si8.280,B-Fe-Si,AM,1
4420,B11.180Fe79.3Si9.520,B-Fe-Si,AM,1
4421,B14Fe79Si7,B-Fe-Si,AM,1
4422,B12Fe82Si6,B-Fe-Si,AM,1
4423,B12Fe83Si5,B-Fe-Si,AM,1
4424,B12Fe84Si4,B-Fe-Si,AM,1
4425,B13Fe82Si5,B-Fe-Si,AM,1
4426,B13Fe83Si4,B-Fe-Si,AM,1
4427,B13Fe84Si3,B-Fe-Si,AM,1
4428,B14Fe82Si4,B-Fe-Si,AM,1
4429,B14Fe83Si3,B-Fe-Si,AM,1
4430,B14Fe84Si2,B-Fe-Si,AM,1
4431,B15Fe82Si3,B-Fe-Si,AM,1
4432,B15Fe83Si2,B-Fe-Si,AM,1
4433,B15Fe84Si1,B-Fe-Si,AM,1
4434,B16Fe82Si2,B-Fe-Si,AM,1
4435,B16Fe83Si1,B-Fe-Si,AM,1
4436,B17Fe82Si1,B-Fe-Si,AM,1
4437,B17Fe83Si0,B-Fe-Si,AM,1
4438,B18Fe82Si0,B-Fe-Si,AM,1
4439,B13Fe78Si9,B-Fe-Si,AM,1
4440,B15Fe77.5Si7.5,B-Fe-Si,AM,1
4441,B13Fe78Si9,B-Fe-Si,AM,1
4442,B9Fe78Si13,B-Fe-Si,AM,1
4443,B13Fe78Si9,B-Fe-Si,AM,1
4444,B7Fe78Si15,B-Fe-Si,AM,1
4445,B10Fe75Si15,B-Fe-Si,AM,1
4446,B12Fe80Si8,B-Fe-Si,AM,1
4447,B12.4Fe72.8Si14.8,B-Fe-Si,AM,1
4448,B12.5Fe78.5Si9,B-Fe-Si,AM,1
4449,B14Fe79Si7,B-Fe-Si,AM,1
4450,B15Fe71Si14,B-Fe-Si,AM,1
4451,B15Fe74.5Si10.5,B-Fe-Si,AM,1
4452,B15Fe75Si10,B-Fe-Si,AM,1
4453,B17.5Fe73Si9.5,B-Fe-Si,AM,1
4454,B18Fe75Si7,B-Fe-Si,AM,1
4455,B12Fe82Si6,B-Fe-Si,AM,1
4456,B12Fe82Si6,B-Fe-Si,AM,1
4457,B10Fe78Si12,B-Fe-Si,OT,0
4458,B15Fe75Si10,B-Fe-Si,AM,1
4459,B20Fe80Si0,B-Fe-Si,AM,1
4460,B15Fe77.5Si7.5,B-Fe-Si,AC,0
4461,B18Fe77Sm5,B-Fe-Sm,AM,1
4462,B19.7Fe79Sm1.3,B-Fe-Sm,AM,1
4463,B16.5Fe82Sn1.5,B-Fe-Sn,AM,1
4464,B19Fe81Sn0,B-Fe-Sn,AM,1
4465,B10Fe83Ta7,B-Fe-Ta,AM,1
4466,B14Fe86Ta0,B-Fe-Ta,AM,1
4467,B18Fe77Tb5,B-Fe-Tb,AM,1
4468,B19.7Fe79Tb1.3,B-Fe-Tb,AM,1
4469,B10Fe20Ti70,B-Fe-Ti,AM,1
4470,B16Fe80.640Ti3.360,B-Fe-Ti,AM,1
4471,B16Fe83.2Ti0.8,B-Fe-Ti,AM,1
4472,B16Fe84Ti0,B-Fe-Ti,AM,1
4473,B20Fe75Ti5,B-Fe-Ti,AM,1
4474,B20Fe76Ti4,B-Fe-Ti,AM,1
4475,B19Fe81Ti0,B-Fe-Ti,AM,1
4476,B20Fe75Ti5,B-Fe-Ti,AM,1
4477,B19Fe81Ti0,B-Fe-Ti,AM,1
4478,B20Fe76Ti4,B-Fe-Ti,AM,1
4479,B10Fe83Ti7,B-Fe-Ti,AM,1
4480,B11Fe82Ti7,B-Fe-Ti,AM,1
4481,B14Fe86Ti0,B-Fe-Ti,AM,1
4482,B20Fe70V10,B-Fe-V,AM,1
4483,B20Fe75V5,B-Fe-V,AM,1
4484,B20Fe78V2,B-Fe-V,AM,1
4485,B12Fe78V10,B-Fe-V,AM,1
4486,B12Fe83V5,B-Fe-V,AM,1
4487,B14Fe71V15,B-Fe-V,AM,1
4488,B14Fe76V10,B-Fe-V,AM,1
4489,B14Fe81V5,B-Fe-V,AM,1
4490,B16Fe69V15,B-Fe-V,AM,1
4491,B16Fe74V10,B-Fe-V,AM,1
4492,B16Fe79V5,B-Fe-V,AM,1
4493,B10Fe80V10,B-Fe-V,AC,0
4494,B10Fe85V5,B-Fe-V,AC,0
4495,B4Fe86V10,B-Fe-V,CR,0
4496,B4Fe91V5,B-Fe-V,CR,0
4497,B6Fe84V10,B-Fe-V,CR,0
4498,B6Fe89V5,B-Fe-V,CR,0
4499,B8Fe82V10,B-Fe-V,CR,0
4500,B8Fe87V5,B-Fe-V,CR,0
4501,B10Fe75V15,B-Fe-V,CR,0
4502,B12Fe73V15,B-Fe-V,CR,0
4503,B19Fe81V0,B-Fe-V,AM,1
4504,B20Fe75V5,B-Fe-V,AM,1
4505,B18Fe76V6,B-Fe-V,AM,1
4506,B18Fe78V4,B-Fe-V,AM,1
4507,B18Fe80V2,B-Fe-V,AM,1
4508,B19Fe81V0,B-Fe-V,AM,1
4509,B21Fe75V4,B-Fe-V,AM,1
4510,B14Fe79V7,B-Fe-V,AM,1
4511,B14Fe86V0,B-Fe-V,AM,1
4512,B9Fe6W85,B-Fe-W,AM,1
4513,B9Fe91W0,B-Fe-W,AM,1
4514,B17Fe80.5W2.5,B-Fe-W,AM,1
4515,B25Fe5W70,B-Fe-W,AM,1
4516,B25Fe75W0,B-Fe-W,AM,1
4517,B20Fe72W8,B-Fe-W,AM,1
4518,B20Fe73.5W6.5,B-Fe-W,AM,1
4519,B20Fe76W4,B-Fe-W,AM,1
4520,B20Fe77.5W2.5,B-Fe-W,AM,1
4521,B20Fe79W1,B-Fe-W,AM,1
4522,B12Fe81W7,B-Fe-W,AM,1
4523,B14Fe79W7,B-Fe-W,AM,1
4524,B14Fe86W0,B-Fe-W,AM,1
4525,B0Fe88Zr12,B-Fe-Zr,AM,1
4526,B0Fe89Zr11,B-Fe-Zr,AM,1
4527,B0Fe90Zr10,B-Fe-Zr,AM,1
4528,B0Fe91Zr9,B-Fe-Zr,AM,1
4529,B2Fe85Zr13,B-Fe-Zr,AM,1
4530,B2Fe88Zr10,B-Fe-Zr,AM,1
4531,B3Fe85Zr12,B-Fe-Zr,AM,1
4532,B4Fe86Zr10,B-Fe-Zr,AM,1
4533,B4Fe88Zr8,B-Fe-Zr,AM,1
4534,B5Fe80Zr15,B-Fe-Zr,AM,1
4535,B5Fe83Zr12,B-Fe-Zr,AM,1
4536,B5Fe85Zr10,B-Fe-Zr,AM,1
4537,B7Fe85Zr8,B-Fe-Zr,AM,1
4538,B8Fe80Zr12,B-Fe-Zr,AM,1
4539,B8Fe82Zr10,B-Fe-Zr,AM,1
4540,B8Fe85Zr7,B-Fe-Zr,AM,1
4541,B9Fe86Zr5,B-Fe-Zr,AM,1
4542,B10Fe75Zr15,B-Fe-Zr,AM,1
4543,B10Fe78Zr12,B-Fe-Zr,AM,1
4544,B10Fe80Zr10,B-Fe-Zr,AM,1
4545,B10Fe82Zr8,B-Fe-Zr,AM,1
4546,B10Fe85Zr5,B-Fe-Zr,AM,1
4547,B10Fe87Zr3,B-Fe-Zr,AM,1
4548,B12Fe78Zr10,B-Fe-Zr,AM,1
4549,B12Fe80Zr8,B-Fe-Zr,AM,1
4550,B12Fe88Zr0,B-Fe-Zr,AM,1
4551,B13Fe72Zr15,B-Fe-Zr,AM,1
4552,B13Fe75Zr12,B-Fe-Zr,AM,1
4553,B13Fe82Zr5,B-Fe-Zr,AM,1
4554,B14Fe78Zr8,B-Fe-Zr,AM,1
4555,B14Fe80Zr6,B-Fe-Zr,AM,1
4556,B15Fe75Zr10,B-Fe-Zr,AM,1
4557,B15Fe78Zr7,B-Fe-Zr,AM,1
4558,B15Fe80Zr5,B-Fe-Zr,AM,1
4559,B15Fe82Zr3,B-Fe-Zr,AM,1
4560,B15Fe83Zr2,B-Fe-Zr,AM,1
4561,B16Fe78Zr6,B-Fe-Zr,AM,1
4562,B16Fe80Zr4,B-Fe-Zr,AM,1
4563,B17Fe75Zr8,B-Fe-Zr,AM,1
4564,B17Fe78Zr5,B-Fe-Zr,AM,1
4565,B17Fe80Zr3,B-Fe-Zr,AM,1
4566,B18Fe80Zr2,B-Fe-Zr,AM,1
4567,B19Fe78Zr3,B-Fe-Zr,AM,1
4568,B20Fe70Zr10,B-Fe-Zr,AM,1
4569,B20Fe72Zr8,B-Fe-Zr,AM,1
4570,B20Fe75Zr5,B-Fe-Zr,AM,1
4571,B20Fe75Zr5,B-Fe-Zr,AM,1
4572,B20Fe80Zr0,B-Fe-Zr,AM,1
4573,B22Fe68Zr10,B-Fe-Zr,AM,1
4574,B22Fe70Zr8,B-Fe-Zr,AM,1
4575,B22Fe73Zr5,B-Fe-Zr,AM,1
4576,B22Fe75Zr3,B-Fe-Zr,AM,1
4577,B22Fe78Zr0,B-Fe-Zr,AM,1
4578,B25Fe70Zr5,B-Fe-Zr,AM,1
4579,B3Fe82Zr15,B-Fe-Zr,AC,0
4580,B7Fe88Zr5,B-Fe-Zr,AC,0
4581,B10Fe88Zr2,B-Fe-Zr,AC,0
4582,B0Fe87Zr13,B-Fe-Zr,CR,0
4583,B0Fe92Zr8,B-Fe-Zr,CR,0
4584,B5Fe90Zr5,B-Fe-Zr,CR,0
4585,B8Fe90Zr2,B-Fe-Zr,CR,0
4586,B0Fe90Zr10,B-Fe-Zr,AM,1
4587,B0Fe92Zr8,B-Fe-Zr,AM,1
4588,B1Fe90Zr9,B-Fe-Zr,AM,1
4589,B1Fe92Zr7,B-Fe-Zr,AM,1
4590,B1.5Fe92Zr6.5,B-Fe-Zr,AM,1
4591,B2Fe90Zr8,B-Fe-Zr,AM,1
4592,B2.5Fe92Zr5.5,B-Fe-Zr,AM,1
4593,B3Fe90Zr7,B-Fe-Zr,AM,1
4594,B3.5Fe92Zr4.5,B-Fe-Zr,AM,1
4595,B4Fe90Zr6,B-Fe-Zr,AM,1
4596,B0Fe24Zr76,B-Fe-Zr,AM,1
4597,B0Fe30Zr70,B-Fe-Zr,AM,1
4598,B4Fe23Zr73,B-Fe-Zr,AM,1
4599,B6Fe22.6Zr71.4,B-Fe-Zr,AM,1
4600,B8Fe22Zr70,B-Fe-Zr,AM,1
4601,B12Fe21Zr67,B-Fe-Zr,AM,1
4602,B17Fe20Zr63,B-Fe-Zr,AM,1
4603,B20Fe19Zr61,B-Fe-Zr,AM,1
4604,B25Fe18Zr57,B-Fe-Zr,AM,1
4605,B30Fe16.8Zr53.2,B-Fe-Zr,AM,1
4606,B0Fe88Zr12,B-Fe-Zr,AM,1
4607,B0Fe89Zr11,B-Fe-Zr,AM,1
4608,B0Fe90Zr10,B-Fe-Zr,AM,1
4609,B0Fe91Zr9,B-Fe-Zr,AM,1
4610,B2Fe85Zr13,B-Fe-Zr,AM,1
4611,B2Fe88Zr10,B-Fe-Zr,AM,1
4612,B3Fe85Zr12,B-Fe-Zr,AM,1
4613,B4Fe86Zr10,B-Fe-Zr,AM,1
4614,B4Fe88Zr8,B-Fe-Zr,AM,1
4615,B5Fe83Zr12,B-Fe-Zr,AM,1
4616,B5Fe85Zr10,B-Fe-Zr,AM,1
4617,B6Fe84Zr10,B-Fe-Zr,AM,1
4618,B7Fe85Zr8,B-Fe-Zr,AM,1
4619,B8Fe80Zr12,B-Fe-Zr,AM,1
4620,B8Fe82Zr10,B-Fe-Zr,AM,1
4621,B8Fe85Zr7,B-Fe-Zr,AM,1
4622,B9Fe86Zr5,B-Fe-Zr,AM,1
4623,B10Fe78Zr12,B-Fe-Zr,AM,1
4624,B10Fe80Zr10,B-Fe-Zr,AM,1
4625,B10Fe82Zr8,B-Fe-Zr,AM,1
4626,B10Fe85Zr5,B-Fe-Zr,AM,1
4627,B10Fe87Zr3,B-Fe-Zr,AM,1
4628,B11Fe84Zr5,B-Fe-Zr,AM,1
4629,B12Fe78Zr10,B-Fe-Zr,AM,1
4630,B12Fe80Zr8,B-Fe-Zr,AM,1
4631,B12Fe88Zr0,B-Fe-Zr,AM,1
4632,B13Fe72Zr15,B-Fe-Zr,AM,1
4633,B13Fe75Zr12,B-Fe-Zr,AM,1
4634,B13Fe82Zr5,B-Fe-Zr,AM,1
4635,B14Fe78Zr8,B-Fe-Zr,AM,1
4636,B14Fe80Zr6,B-Fe-Zr,AM,1
4637,B15Fe75Zr10,B-Fe-Zr,AM,1
4638,B15Fe78Zr7,B-Fe-Zr,AM,1
4639,B15Fe79Zr6,B-Fe-Zr,AM,1
4640,B15Fe80Zr5,B-Fe-Zr,AM,1
4641,B15Fe82Zr3,B-Fe-Zr,AM,1
4642,B15Fe83Zr2,B-Fe-Zr,AM,1
4643,B16Fe78Zr6,B-Fe-Zr,AM,1
4644,B16Fe80Zr4,B-Fe-Zr,AM,1
4645,B17Fe75Zr8,B-Fe-Zr,AM,1
4646,B17Fe78Zr5,B-Fe-Zr,AM,1
4647,B17Fe80Zr3,B-Fe-Zr,AM,1
4648,B18Fe80Zr2,B-Fe-Zr,AM,1
4649,B19Fe78Zr3,B-Fe-Zr,AM,1
4650,B20Fe70Zr10,B-Fe-Zr,AM,1
4651,B20Fe72Zr8,B-Fe-Zr,AM,1
4652,B20Fe75Zr5,B-Fe-Zr,AM,1
4653,B20Fe80Zr0,B-Fe-Zr,AM,1
4654,B22Fe68Zr10,B-Fe-Zr,AM,1
4655,B22Fe70Zr8,B-Fe-Zr,AM,1
4656,B22Fe73Zr5,B-Fe-Zr,AM,1
4657,B22Fe75Zr3,B-Fe-Zr,AM,1
4658,B22Fe78Zr0,B-Fe-Zr,AM,1
4659,B25Fe70Zr5,B-Fe-Zr,AM,1
4660,B7Fe88Zr5,B-Fe-Zr,AC,0
4661,B10Fe88Zr2,B-Fe-Zr,AC,0
4662,B0Fe87Zr13,B-Fe-Zr,CR,0
4663,B0Fe92Zr8,B-Fe-Zr,CR,0
4664,B5Fe90Zr5,B-Fe-Zr,CR,0
4665,B8Fe90Zr2,B-Fe-Zr,CR,0
4666,B3Fe90Zr7,B-Fe-Zr,AM,1
4667,B2Fe91Zr7,B-Fe-Zr,AM,1
4668,B4Fe89Zr7,B-Fe-Zr,AM,1
4669,B6Fe87Zr7,B-Fe-Zr,AM,1
4670,B8Fe85Zr7,B-Fe-Zr,AM,1
4671,B3Fe90Zr7,B-Fe-Zr,AM,1
4672,B0Fe92Zr8,B-Fe-Zr,AM,1
4673,B2Fe91Zr7,B-Fe-Zr,AM,1
4674,B2Fe91Zr7,B-Fe-Zr,AM,1
4675,B4Fe89Zr7,B-Fe-Zr,AM,1
4676,B6Fe87Zr7,B-Fe-Zr,AM,1
4677,B12Fe81Zr7,B-Fe-Zr,AM,1
4678,B14Fe86Zr0,B-Fe-Zr,AM,1
4679,B16Fe77Zr7,B-Fe-Zr,AM,1
4680,B0Fe85Zr15,B-Fe-Zr,AM,1
4681,B0Fe88Zr12,B-Fe-Zr,AM,1
4682,B2.5Fe89.5Zr8,B-Fe-Zr,AM,1
4683,B4Fe90Zr6,B-Fe-Zr,AM,1
4684,B4.5Fe84Zr11.5,B-Fe-Zr,AM,1
4685,B5Fe80Zr15,B-Fe-Zr,AM,1
4686,B6Fe84Zr10,B-Fe-Zr,AM,1
4687,B8.5Fe84.5Zr7,B-Fe-Zr,AM,1
4688,B10Fe75Zr15,B-Fe-Zr,AM,1
4689,B10Fe80Zr10,B-Fe-Zr,AM,1
4690,B14.5Fe80Zr5.5,B-Fe-Zr,AM,1
4691,B15Fe75Zr10,B-Fe-Zr,AM,1
4692,B15Fe83Zr2,B-Fe-Zr,AM,1
4693,B17Fe80Zr3,B-Fe-Zr,AM,1
4694,B20Fe75Zr5,B-Fe-Zr,AM,1
4695,B21Fe75Zr4,B-Fe-Zr,AM,1
4696,B5Fe90Zr5,B-Fe-Zr,AC,0
4697,B7Fe90Zr3,B-Fe-Zr,AC,0
4698,B0Fe93Zr7,B-Fe-Zr,CR,0
4699,B4Fe93Zr3,B-Fe-Zr,CR,0
4700,B0Fe75Zr25,B-Fe-Zr,AM,1
4701,B5Fe71Zr24,B-Fe-Zr,AM,1
4702,B10Fe67.5Zr22.5,B-Fe-Zr,AM,1
4703,B15Fe64Zr21,B-Fe-Zr,AM,1
4704,B20Fe60Zr20,B-Fe-Zr,AM,1
4705,B10Ga18Gd72,B-Ga-Gd,AM,1
4706,B10.5Mo30Ni59.5,B-Mo-Ni,AM,1
4707,B17Mo12.5Ni70.5,B-Mo-Ni,AM,1
4708,B17Mo14.5Ni68.5,B-Mo-Ni,AM,1
4709,B17Mo16.5Ni66.5,B-Mo-Ni,AM,1
4710,B10Mo80P10,B-Mo-P,AM,1
4711,B20Mo24Rh56,B-Mo-Rh,AM,1
4712,B18Mo49.2Ru32.8,B-Mo-Ru,AM,1
4713,B14Mo51.6Ru34.4,B-Mo-Ru,AM,1
4714,B18Mo49.2Ru32.8,B-Mo-Ru,AM,1
4715,B22Mo46.8Ru31.2,B-Mo-Ru,AM,1
4716,B0Mo60Ru40,B-Mo-Ru,AM,1
4717,B8Mo55.5Ru36.5,B-Mo-Ru,AM,1
4718,B15Mo51Ru34,B-Mo-Ru,AM,1
4719,B24Mo46Ru30,B-Mo-Ru,AM,1
4720,B10Mo70Si20,B-Mo-Si,AM,1
4721,B7.5Mo70Si22.5,B-Mo-Si,AM,1
4722,B10Mo70Si20,B-Mo-Si,AM,1
4723,B10Mo75Si15,B-Mo-Si,AM,1
4724,B12Mo71Si17,B-Mo-Si,AM,1
4725,B12Mo78Si10,B-Mo-Si,AM,1
4726,B15Mo70Si15,B-Mo-Si,AM,1
4727,B15Mo75Si10,B-Mo-Si,AM,1
4728,B17Mo73Si10,B-Mo-Si,AM,1
4729,B17Mo75Si8,B-Mo-Si,AM,1
4730,B17.5Mo70Si12.5,B-Mo-Si,AM,1
4731,B20Mo67.5Si12.5,B-Mo-Si,AM,1
4732,B20Mo70Si10,B-Mo-Si,AM,1
4733,B20Mo72.5Si7.5,B-Mo-Si,AM,1
4734,B20Mo75Si5,B-Mo-Si,AM,1
4735,B22Mo68Si10,B-Mo-Si,AM,1
4736,B22Mo70Si8,B-Mo-Si,AM,1
4737,B25Mo65Si10,B-Mo-Si,AM,1
4738,B20Mo65Si15,B-Mo-Si,AC,0
4739,B5Mo70Si25,B-Mo-Si,CR,0
4740,B5Mo75Si20,B-Mo-Si,CR,0
4741,B5Mo80Si15,B-Mo-Si,CR,0
4742,B5Mo85Si10,B-Mo-Si,CR,0
4743,B5Mo90Si5,B-Mo-Si,CR,0
4744,B10Mo65Si25,B-Mo-Si,CR,0
4745,B10Mo80Si10,B-Mo-Si,CR,0
4746,B10Mo85Si5,B-Mo-Si,CR,0
4747,B10Mo90Si0,B-Mo-Si,CR,0
4748,B15Mo65Si20,B-Mo-Si,CR,0
4749,B15Mo80Si5,B-Mo-Si,CR,0
4750,B15Mo85Si0,B-Mo-Si,CR,0
4751,B20Mo60Si20,B-Mo-Si,CR,0
4752,B20Mo77.5Si2.5,B-Mo-Si,CR,0
4753,B20Mo80Si0,B-Mo-Si,CR,0
4754,B25Mo60Si15,B-Mo-Si,CR,0
4755,B25Mo70Si5,B-Mo-Si,CR,0
4756,B25Mo75Si0,B-Mo-Si,CR,0
4757,B30Mo60Si10,B-Mo-Si,CR,0
4758,B30Mo70Si0,B-Mo-Si,CR,0
4759,B17Nb5Ni78,B-Nb-Ni,AM,1
4760,B17Nb8Ni75,B-Nb-Ni,AM,1
4761,B17Nb10Ni73,B-Nb-Ni,AM,1
4762,B17Nb11.5Ni71.5,B-Nb-Ni,AM,1
4763,B17Nb16.5Ni66.5,B-Nb-Ni,AM,1
4764,B5Ni80P15,B-Ni-P,AM,1
4765,B10Ni80P10,B-Ni-P,AM,1
4766,B0Ni81.5P18.5,B-Ni-P,AM,1
4767,B1.8Ni81.5P16.7,B-Ni-P,AM,1
4768,B5.5Ni81.5P13,B-Ni-P,AM,1
4769,B11.1Ni81.5P7.4,B-Ni-P,AM,1
4770,B14.8Ni81.5P3.7,B-Ni-P,AM,1
4771,B16.7Ni81.5P1.8,B-Ni-P,AM,1
4772,B18.5Ni81.5P0,B-Ni-P,AM,1
4773,B6Ni80P14,B-Ni-P,AM,1
4774,B10Ni76P14,B-Ni-P,AM,1
4775,B12Ni74P14,B-Ni-P,AM,1
4776,B15Ni71P14,B-Ni-P,AM,1
4777,B2Ni81.5P16.5,B-Ni-P,AM,1
4778,B5.5Ni81.5P13,B-Ni-P,AM,1
4779,B6Ni80P14,B-Ni-P,AM,1
4780,B10Ni76P14,B-Ni-P,AM,1
4781,B12Ni81.5P6.5,B-Ni-P,AM,1
4782,B15Ni71P14,B-Ni-P,AM,1
4783,B15Ni81.5P3.5,B-Ni-P,AM,1
4784,B17Ni81.5P1.5,B-Ni-P,AM,1
4785,B18Ni80P2,B-Ni-P,AM,1
4786,B10Ni76Si14,B-Ni-Si,AM,1
4787,B12Ni72Si16,B-Ni-Si,AM,1
4788,B13Ni72Si15,B-Ni-Si,AM,1
4789,B14Ni70Si16,B-Ni-Si,AM,1
4790,B14Ni76Si10,B-Ni-Si,AM,1
4791,B16Ni72Si12,B-Ni-Si,AM,1
