,formula,chemsys_abc,gfa
4191,Fe50Y50,Fe-Y,1
4192,Fe49Y51,Fe-Y,1
4193,Fe48Y52,Fe-Y,1
4194,Fe47Y53,Fe-Y,1
4195,Fe46Y54,Fe-Y,1
4196,Fe45Y55,Fe-Y,1
4197,Fe44Y56,Fe-Y,1
4198,Fe43Y57,Fe-Y,1
4199,Fe42Y58,Fe-Y,1
4200,Fe41Y59,Fe-Y,1
4201,Fe40Y60,Fe-Y,1
4202,Fe39Y61,Fe-Y,1
4203,Fe38Y62,Fe-Y,1
4204,Fe37Y63,Fe-Y,0
4205,Fe36Y64,Fe-Y,0
4206,Fe35Y65,Fe-Y,0
4207,Fe34Y66,Fe-Y,0
4208,Fe33Y67,Fe-Y,0
4209,Fe32Y68,Fe-Y,0
4210,Fe31Y69,Fe-Y,0
4211,Fe30Y70,Fe-Y,0
4212,Fe29Y71,Fe-Y,0
4213,Fe28Y72,Fe-Y,0
4214,Fe27Y73,Fe-Y,0
4215,Fe26Y74,Fe-Y,0
4216,Fe25Y75,Fe-Y,0
4217,Fe24Y76,Fe-Y,0
4218,Fe23Y77,Fe-Y,0
4219,Fe22Y78,Fe-Y,0
4220,Fe21Y79,Fe-Y,0
4221,Fe20Y80,Fe-Y,0
4222,Fe19Y81,Fe-Y,0
4223,Fe18Y82,Fe-Y,0
4224,Fe17Y83,Fe-Y,0
4225,Fe16Y84,Fe-Y,0
4226,Fe15Y85,Fe-Y,0
4227,Fe14Y86,Fe-Y,0
4228,Fe13Y87,Fe-Y,0
4229,Fe12Y88,Fe-Y,0
4230,Fe11Y89,Fe-Y,0
4231,Fe10Y90,Fe-Y,0
4232,Fe9Y91,Fe-Y,0
4233,Fe8Y92,Fe-Y,0
4234,Fe7Y93,Fe-Y,0
4235,Fe6Y94,Fe-Y,0
4236,Fe5Y95,Fe-Y,0
4237,Fe4Y96,Fe-Y,0
4238,Fe3Y97,Fe-Y,0
4239,Fe2Y98,Fe-Y,0
4240,Fe1Y99,Fe-Y,0
4241,Fe0Y100,Fe-Y,0
4242,Fe100Zr0,Fe-Zr,0
4243,Fe99Zr1,Fe-Zr,0
4244,Fe98Zr2,Fe-Zr,0
4245,Fe97Zr3,Fe-Zr,0
4246,Fe96Zr4,Fe-Zr,0
4247,Fe95Zr5,Fe-Zr,0
4248,Fe94Zr6,Fe-Zr,0
4249,Fe93Zr7,Fe-Zr,0
4250,Fe92Zr8,Fe-Zr,0
4251,Fe91Zr9,Fe-Zr,1
4252,Fe90Zr10,Fe-Zr,1
4253,Fe89Zr11,Fe-Zr,1
4254,Fe88Zr12,Fe-Zr,1
4255,Fe87Zr13,Fe-Zr,1
4256,Fe86Zr14,Fe-Zr,0
4257,Fe85Zr15,Fe-Zr,0
4258,Fe84Zr16,Fe-Zr,0
4259,Fe83Zr17,Fe-Zr,0
4260,Fe82Zr18,Fe-Zr,0
4261,Fe81Zr19,Fe-Zr,0
4262,Fe80Zr20,Fe-Zr,0
4263,Fe79Zr21,Fe-Zr,0
4264,Fe78Zr22,Fe-Zr,0
4265,Fe77Zr23,Fe-Zr,0
4266,Fe76Zr24,Fe-Zr,0
4267,Fe75Zr25,Fe-Zr,0
4268,Fe74Zr26,Fe-Zr,0
4269,Fe73Zr27,Fe-Zr,0
4270,Fe72Zr28,Fe-Zr,0
4271,Fe71Zr29,Fe-Zr,0
4272,Fe70Zr30,Fe-Zr,0
4273,Fe69Zr31,Fe-Zr,0
4274,Fe68Zr32,Fe-Zr,0
4275,Fe67Zr33,Fe-Zr,0
4276,Fe66Zr34,Fe-Zr,0
4277,Fe65Zr35,Fe-Zr,0
4278,Fe64Zr36,Fe-Zr,0
4279,Fe63Zr37,Fe-Zr,0
4280,Fe62Zr38,Fe-Zr,0
4281,Fe61Zr39,Fe-Zr,0
4282,Fe60Zr40,Fe-Zr,0
4283,Fe59Zr41,Fe-Zr,0
4284,Fe58Zr42,Fe-Zr,0
4285,Fe57Zr43,Fe-Zr,0
4286,Fe56Zr44,Fe-Zr,0
4287,Fe55Zr45,Fe-Zr,0
4288,Fe54Zr46,Fe-Zr,0
4289,Fe53Zr47,Fe-Zr,0
4290,Fe52Zr48,Fe-Zr,0
4291,Fe51Zr49,Fe-Zr,0
4292,Fe50Zr50,Fe-Zr,0
4293,Fe49Zr51,Fe-Zr,0
4294,Fe48Zr52,Fe-Zr,0
4295,Fe47Zr53,Fe-Zr,0
4296,Fe46Zr54,Fe-Zr,0
4297,Fe45Zr55,Fe-Zr,0
4298,Fe44Zr56,Fe-Zr,0
4299,Fe43Zr57,Fe-Zr,0
4300,Fe42Zr58,Fe-Zr,0
4301,Fe41Zr59,Fe-Zr,0
4302,Fe40Zr60,Fe-Zr,0
4303,Fe39Zr61,Fe-Zr,0
4304,Fe38Zr62,Fe-Zr,0
4305,Fe37Zr63,Fe-Zr,0
4306,Fe36Zr64,Fe-Zr,0
4307,Fe35Zr65,Fe-Zr,0
4308,Fe34Zr66,Fe-Zr,0
4309,Fe33Zr67,Fe-Zr,0
4310,Fe32Zr68,Fe-Zr,0
4311,Fe31Zr69,Fe-Zr,0
4312,Fe30Zr70,Fe-Zr,0
4313,Fe29Zr71,Fe-Zr,0
4314,Fe28Zr72,Fe-Zr,0
4315,Fe27Zr73,Fe-Zr,0
4316,Fe26Zr74,Fe-Zr,0
4317,Fe25Zr75,Fe-Zr,0
4318,Fe24Zr76,Fe-Zr,0
4319,Fe23Zr77,Fe-Zr,0
4320,Fe22Zr78,Fe-Zr,0
4321,Fe21Zr79,Fe-Zr,0
4322,Fe20Zr80,Fe-Zr,0
4323,Fe19Zr81,Fe-Zr,0
4324,Fe18Zr82,Fe-Zr,0
4325,Fe17Zr83,Fe-Zr,0
4326,Fe16Zr84,Fe-Zr,0
4327,Fe15Zr85,Fe-Zr,0
4328,Fe14Zr86,Fe-Zr,0
4329,Fe13Zr87,Fe-Zr,0
4330,Fe12Zr88,Fe-Zr,0
4331,Fe11Zr89,Fe-Zr,0
4332,Fe10Zr90,Fe-Zr,0
4333,Fe9Zr91,Fe-Zr,0
4334,Fe8Zr92,Fe-Zr,0
4335,Fe7Zr93,Fe-Zr,0
4336,Fe6Zr94,Fe-Zr,0
4337,Fe5Zr95,Fe-Zr,0
4338,Fe4Zr96,Fe-Zr,0
4339,Fe3Zr97,Fe-Zr,0
4340,Fe2Zr98,Fe-Zr,0
4341,Fe1Zr99,Fe-Zr,0
4342,Fe0Zr100,Fe-Zr,0
4343,Fe100Zr0,Fe-Zr,0
4344,Fe99Zr1,Fe-Zr,0
4345,Fe98Zr2,Fe-Zr,0
4346,Fe97Zr3,Fe-Zr,0
4347,Fe96Zr4,Fe-Zr,0
4348,Fe95Zr5,Fe-Zr,0
4349,Fe94Zr6,Fe-Zr,0
4350,Fe93Zr7,Fe-Zr,0
4351,Fe92Zr8,Fe-Zr,0
4352,Fe91Zr9,Fe-Zr,0
4353,Fe90Zr10,Fe-Zr,0
4354,Fe89Zr11,Fe-Zr,0
4355,Fe88Zr12,Fe-Zr,0
4356,Fe87Zr13,Fe-Zr,0
4357,Fe86Zr14,Fe-Zr,0
4358,Fe85Zr15,Fe-Zr,0
4359,Fe84Zr16,Fe-Zr,0
4360,Fe83Zr17,Fe-Zr,0
4361,Fe82Zr18,Fe-Zr,0
4362,Fe81Zr19,Fe-Zr,0
4363,Fe80Zr20,Fe-Zr,0
4364,Fe79Zr21,Fe-Zr,0
4365,Fe78Zr22,Fe-Zr,0
4366,Fe77Zr23,Fe-Zr,0
4367,Fe76Zr24,Fe-Zr,0
4368,Fe75Zr25,Fe-Zr,0
4369,Fe74Zr26,Fe-Zr,0
4370,Fe73Zr27,Fe-Zr,0
4371,Fe72Zr28,Fe-Zr,0
4372,Fe71Zr29,Fe-Zr,0
4373,Fe70Zr30,Fe-Zr,0
4374,Fe69Zr31,Fe-Zr,0
4375,Fe68Zr32,Fe-Zr,0
4376,Fe67Zr33,Fe-Zr,0
4377,Fe66Zr34,Fe-Zr,0
4378,Fe65Zr35,Fe-Zr,0
4379,Fe64Zr36,Fe-Zr,0
4380,Fe63Zr37,Fe-Zr,0
4381,Fe62Zr38,Fe-Zr,0
4382,Fe61Zr39,Fe-Zr,0
4383,Fe60Zr40,Fe-Zr,0
4384,Fe59Zr41,Fe-Zr,0
4385,Fe58Zr42,Fe-Zr,0
4386,Fe57Zr43,Fe-Zr,0
4387,Fe56Zr44,Fe-Zr,0
4388,Fe55Zr45,Fe-Zr,0
4389,Fe54Zr46,Fe-Zr,0
4390,Fe53Zr47,Fe-Zr,0
4391,Fe52Zr48,Fe-Zr,0
4392,Fe51Zr49,Fe-Zr,0
4393,Fe50Zr50,Fe-Zr,0
4394,Fe49Zr51,Fe-Zr,0
4395,Fe48Zr52,Fe-Zr,0
4396,Fe47Zr53,Fe-Zr,0
4397,Fe46Zr54,Fe-Zr,0
4398,Fe45Zr55,Fe-Zr,0
4399,Fe44Zr56,Fe-Zr,1
4400,Fe43Zr57,Fe-Zr,1
4401,Fe42Zr58,Fe-Zr,1
4402,Fe41Zr59,Fe-Zr,1
4403,Fe40Zr60,Fe-Zr,1
4404,Fe39Zr61,Fe-Zr,1
4405,Fe38Zr62,Fe-Zr,1
4406,Fe37Zr63,Fe-Zr,1
4407,Fe36Zr64,Fe-Zr,1
4408,Fe35Zr65,Fe-Zr,1
4409,Fe34Zr66,Fe-Zr,1
4410,Fe33Zr67,Fe-Zr,1
4411,Fe32Zr68,Fe-Zr,1
4412,Fe31Zr69,Fe-Zr,1
4413,Fe30Zr70,Fe-Zr,1
4414,Fe29Zr71,Fe-Zr,1
4415,Fe28Zr72,Fe-Zr,1
4416,Fe27Zr73,Fe-Zr,1
4417,Fe26Zr74,Fe-Zr,1
4418,Fe25Zr75,Fe-Zr,1
4419,Fe24Zr76,Fe-Zr,1
4420,Fe23Zr77,Fe-Zr,1
4421,Fe22Zr78,Fe-Zr,1
4422,Fe21Zr79,Fe-Zr,1
4423,Fe20Zr80,Fe-Zr,1
4424,Fe19Zr81,Fe-Zr,1
4425,Fe18Zr82,Fe-Zr,1
4426,Fe17Zr83,Fe-Zr,0
4427,Fe16Zr84,Fe-Zr,0
4428,Fe15Zr85,Fe-Zr,0
4429,Fe14Zr86,Fe-Zr,0
4430,Fe13Zr87,Fe-Zr,0
4431,Fe12Zr88,Fe-Zr,0
4432,Fe11Zr89,Fe-Zr,0
4433,Fe10Zr90,Fe-Zr,0
4434,Fe9Zr91,Fe-Zr,0
4435,Fe8Zr92,Fe-Zr,0
4436,Fe7Zr93,Fe-Zr,0
4437,Fe6Zr94,Fe-Zr,0
4438,Fe5Zr95,Fe-Zr,0
4439,Fe4Zr96,Fe-Zr,0
4440,Fe3Zr97,Fe-Zr,0
4441,Fe2Zr98,Fe-Zr,0
4442,Fe1Zr99,Fe-Zr,0
4443,Fe0Zr100,Fe-Zr,0
4444,Ge100Te0,Ge-Te,0
4445,Ge99Te1,Ge-Te,0
4446,Ge98Te2,Ge-Te,0
4447,Ge97Te3,Ge-Te,0
4448,Ge96Te4,Ge-Te,0
4449,Ge95Te5,Ge-Te,0
4450,Ge94Te6,Ge-Te,0
4451,Ge93Te7,Ge-Te,0
4452,Ge92Te8,Ge-Te,0
4453,Ge91Te9,Ge-Te,0
4454,Ge90Te10,Ge-Te,0
4455,Ge89Te11,Ge-Te,0
4456,Ge88Te12,Ge-Te,0
4457,Ge87Te13,Ge-Te,0
4458,Ge86Te14,Ge-Te,0
4459,Ge85Te15,Ge-Te,0
4460,Ge84Te16,Ge-Te,0
4461,Ge83Te17,Ge-Te,0
4462,Ge82Te18,Ge-Te,0
4463,Ge81Te19,Ge-Te,0
4464,Ge80Te20,Ge-Te,0
4465,Ge79Te21,Ge-Te,0
4466,Ge78Te22,Ge-Te,0
4467,Ge77Te23,Ge-Te,0
4468,Ge76Te24,Ge-Te,0
4469,Ge75Te25,Ge-Te,0
4470,Ge74Te26,Ge-Te,0
4471,Ge73Te27,Ge-Te,0
4472,Ge72Te28,Ge-Te,0
4473,Ge71Te29,Ge-Te,0
4474,Ge70Te30,Ge-Te,0
4475,Ge69Te31,Ge-Te,0
4476,Ge68Te32,Ge-Te,0
4477,Ge67Te33,Ge-Te,0
4478,Ge66Te34,Ge-Te,0
4479,Ge65Te35,Ge-Te,0
4480,Ge64Te36,Ge-Te,0
4481,Ge63Te37,Ge-Te,0
4482,Ge62Te38,Ge-Te,0
4483,Ge61Te39,Ge-Te,0
4484,Ge60Te40,Ge-Te,0
4485,Ge59Te41,Ge-Te,0
4486,Ge58Te42,Ge-Te,0
4487,Ge57Te43,Ge-Te,0
4488,Ge56Te44,Ge-Te,0
4489,Ge55Te45,Ge-Te,0
4490,Ge54Te46,Ge-Te,0
4491,Ge53Te47,Ge-Te,0
4492,Ge52Te48,Ge-Te,0
4493,Ge51Te49,Ge-Te,0
4494,Ge50Te50,Ge-Te,0
4495,Ge49Te51,Ge-Te,0
4496,Ge48Te52,Ge-Te,0
4497,Ge47Te53,Ge-Te,0
4498,Ge46Te54,Ge-Te,0
4499,Ge45Te55,Ge-Te,0
4500,Ge44Te56,Ge-Te,0
4501,Ge43Te57,Ge-Te,0
4502,Ge42Te58,Ge-Te,0
4503,Ge41Te59,Ge-Te,0
4504,Ge40Te60,Ge-Te,0
4505,Ge39Te61,Ge-Te,0
4506,Ge38Te62,Ge-Te,0
4507,Ge37Te63,Ge-Te,0
4508,Ge36Te64,Ge-Te,0
4509,Ge35Te65,Ge-Te,0
4510,Ge34Te66,Ge-Te,0
4511,Ge33Te67,Ge-Te,0
4512,Ge32Te68,Ge-Te,0
4513,Ge31Te69,Ge-Te,0
4514,Ge30Te70,Ge-Te,0
4515,Ge29Te71,Ge-Te,0
4516,Ge28Te72,Ge-Te,0
4517,Ge27Te73,Ge-Te,0
4518,Ge26Te74,Ge-Te,0
4519,Ge25Te75,Ge-Te,1
4520,Ge24Te76,Ge-Te,1
4521,Ge23Te77,Ge-Te,1
4522,Ge22Te78,Ge-Te,1
4523,Ge21Te79,Ge-Te,1
4524,Ge20Te80,Ge-Te,1
4525,Ge19Te81,Ge-Te,1
4526,Ge18Te82,Ge-Te,1
4527,Ge17Te83,Ge-Te,1
4528,Ge16Te84,Ge-Te,1
4529,Ge15Te85,Ge-Te,1
4530,Ge14Te86,Ge-Te,1
4531,Ge13Te87,Ge-Te,1
4532,Ge12Te88,Ge-Te,1
4533,Ge11Te89,Ge-Te,1
4534,Ge10Te90,Ge-Te,1
4535,Ge9Te91,Ge-Te,0
4536,Ge8Te92,Ge-Te,0
4537,Ge7Te93,Ge-Te,0
4538,Ge6Te94,Ge-Te,0
4539,Ge5Te95,Ge-Te,0
4540,Ge4Te96,Ge-Te,0
4541,Ge3Te97,Ge-Te,0
4542,Ge2Te98,Ge-Te,0
4543,Ge1Te99,Ge-Te,0
4544,Ge0Te100,Ge-Te,0
4545,Ge100Zr0,Ge-Zr,0
4546,Ge99Zr1,Ge-Zr,0
4547,Ge98Zr2,Ge-Zr,0
4548,Ge97Zr3,Ge-Zr,0
4549,Ge96Zr4,Ge-Zr,0
4550,Ge95Zr5,Ge-Zr,0
4551,Ge94Zr6,Ge-Zr,0
4552,Ge93Zr7,Ge-Zr,0
4553,Ge92Zr8,Ge-Zr,0
4554,Ge91Zr9,Ge-Zr,0
4555,Ge90Zr10,Ge-Zr,0
4556,Ge89Zr11,Ge-Zr,0
4557,Ge88Zr12,Ge-Zr,0
4558,Ge87Zr13,Ge-Zr,0
4559,Ge86Zr14,Ge-Zr,0
4560,Ge85Zr15,Ge-Zr,0
4561,Ge84Zr16,Ge-Zr,0
4562,Ge83Zr17,Ge-Zr,0
4563,Ge82Zr18,Ge-Zr,0
4564,Ge81Zr19,Ge-Zr,0
4565,Ge80Zr20,Ge-Zr,0
4566,Ge79Zr21,Ge-Zr,0
4567,Ge78Zr22,Ge-Zr,0
4568,Ge77Zr23,Ge-Zr,0
4569,Ge76Zr24,Ge-Zr,0
4570,Ge75Zr25,Ge-Zr,0
4571,Ge74Zr26,Ge-Zr,0
4572,Ge73Zr27,Ge-Zr,0
4573,Ge72Zr28,Ge-Zr,0
4574,Ge71Zr29,Ge-Zr,0
4575,Ge70Zr30,Ge-Zr,0
4576,Ge69Zr31,Ge-Zr,0
4577,Ge68Zr32,Ge-Zr,0
4578,Ge67Zr33,Ge-Zr,0
4579,Ge66Zr34,Ge-Zr,0
4580,Ge65Zr35,Ge-Zr,0
4581,Ge64Zr36,Ge-Zr,0
4582,Ge63Zr37,Ge-Zr,0
4583,Ge62Zr38,Ge-Zr,0
4584,Ge61Zr39,Ge-Zr,0
4585,Ge60Zr40,Ge-Zr,0
4586,Ge59Zr41,Ge-Zr,0
4587,Ge58Zr42,Ge-Zr,0
4588,Ge57Zr43,Ge-Zr,0
4589,Ge56Zr44,Ge-Zr,0
4590,Ge55Zr45,Ge-Zr,0
4591,Ge54Zr46,Ge-Zr,0
4592,Ge53Zr47,Ge-Zr,0
4593,Ge52Zr48,Ge-Zr,0
4594,Ge51Zr49,Ge-Zr,0
4595,Ge50Zr50,Ge-Zr,0
4596,Ge49Zr51,Ge-Zr,0
4597,Ge48Zr52,Ge-Zr,0
4598,Ge47Zr53,Ge-Zr,0
4599,Ge46Zr54,Ge-Zr,0
4600,Ge45Zr55,Ge-Zr,0
4601,Ge44Zr56,Ge-Zr,0
4602,Ge43Zr57,Ge-Zr,0
4603,Ge42Zr58,Ge-Zr,0
4604,Ge41Zr59,Ge-Zr,0
4605,Ge40Zr60,Ge-Zr,0
4606,Ge39Zr61,Ge-Zr,0
4607,Ge38Zr62,Ge-Zr,0
4608,Ge37Zr63,Ge-Zr,0
4609,Ge36Zr64,Ge-Zr,0
4610,Ge35Zr65,Ge-Zr,0
4611,Ge34Zr66,Ge-Zr,0
4612,Ge33Zr67,Ge-Zr,0
4613,Ge32Zr68,Ge-Zr,0
4614,Ge31Zr69,Ge-Zr,0
4615,Ge30Zr70,Ge-Zr,0
4616,Ge29Zr71,Ge-Zr,0
4617,Ge28Zr72,Ge-Zr,0
4618,Ge27Zr73,Ge-Zr,0
4619,Ge26Zr74,Ge-Zr,0
4620,Ge25Zr75,Ge-Zr,0
4621,Ge24Zr76,Ge-Zr,0
4622,Ge23Zr77,Ge-Zr,0
4623,Ge22Zr78,Ge-Zr,0
4624,Ge21Zr79,Ge-Zr,0
4625,Ge20Zr80,Ge-Zr,0
4626,Ge19Zr81,Ge-Zr,1
4627,Ge18Zr82,Ge-Zr,1
4628,Ge17Zr83,Ge-Zr,1
4629,Ge16Zr84,Ge-Zr,1
4630,Ge15Zr85,Ge-Zr,1
4631,Ge14Zr86,Ge-Zr,1
4632,Ge13Zr87,Ge-Zr,1
4633,Ge12Zr88,Ge-Zr,1
4634,Ge11Zr89,Ge-Zr,0
4635,Ge10Zr90,Ge-Zr,0
4636,Ge9Zr91,Ge-Zr,0
4637,Ge8Zr92,Ge-Zr,0
4638,Ge7Zr93,Ge-Zr,0
4639,Ge6Zr94,Ge-Zr,0
4640,Ge5Zr95,Ge-Zr,0
4641,Ge4Zr96,Ge-Zr,0
4642,Ge3Zr97,Ge-Zr,0
4643,Ge2Zr98,Ge-Zr,0
4644,Ge1Zr99,Ge-Zr,0
4645,Ge0Zr100,Ge-Zr,0
4646,Hf100Ni0,Hf-Ni,0
4647,Hf99Ni1,Hf-Ni,0
4648,Hf98Ni2,Hf-Ni,0
4649,Hf97Ni3,Hf-Ni,0
4650,Hf96Ni4,Hf-Ni,0
4651,Hf95Ni5,Hf-Ni,0
4652,Hf94Ni6,Hf-Ni,0
4653,Hf93Ni7,Hf-Ni,0
4654,Hf92Ni8,Hf-Ni,0
4655,Hf91Ni9,Hf-Ni,0
4656,Hf90Ni10,Hf-Ni,0
4657,Hf89Ni11,Hf-Ni,0
4658,Hf88Ni12,Hf-Ni,0
4659,Hf87Ni13,Hf-Ni,0
4660,Hf86Ni14,Hf-Ni,0
4661,Hf85Ni15,Hf-Ni,0
4662,Hf84Ni16,Hf-Ni,0
4663,Hf83Ni17,Hf-Ni,0
4664,Hf82Ni18,Hf-Ni,0
4665,Hf81Ni19,Hf-Ni,0
4666,Hf80Ni20,Hf-Ni,0
4667,Hf79Ni21,Hf-Ni,0
4668,Hf78Ni22,Hf-Ni,0
4669,Hf77Ni23,Hf-Ni,0
4670,Hf76Ni24,Hf-Ni,0
4671,Hf75Ni25,Hf-Ni,0
4672,Hf74Ni26,Hf-Ni,0
4673,Hf73Ni27,Hf-Ni,0
4674,Hf72Ni28,Hf-Ni,0
4675,Hf71Ni29,Hf-Ni,0
4676,Hf70Ni30,Hf-Ni,1
4677,Hf69Ni31,Hf-Ni,1
4678,Hf68Ni32,Hf-Ni,1
4679,Hf67Ni33,Hf-Ni,1
4680,Hf66Ni34,Hf-Ni,1
4681,Hf65Ni35,Hf-Ni,1
4682,Hf64Ni36,Hf-Ni,1
4683,Hf63Ni37,Hf-Ni,1
4684,Hf62Ni38,Hf-Ni,1
4685,Hf61Ni39,Hf-Ni,1
4686,Hf60Ni40,Hf-Ni,1
4687,Hf59Ni41,Hf-Ni,1
4688,Hf58Ni42,Hf-Ni,1
4689,Hf57Ni43,Hf-Ni,1
4690,Hf56Ni44,Hf-Ni,1
4691,Hf55Ni45,Hf-Ni,1
4692,Hf54Ni46,Hf-Ni,1
4693,Hf53Ni47,Hf-Ni,1
4694,Hf52Ni48,Hf-Ni,1
4695,Hf51Ni49,Hf-Ni,1
4696,Hf50Ni50,Hf-Ni,1
4697,Hf49Ni51,Hf-Ni,1
4698,Hf48Ni52,Hf-Ni,1
4699,Hf47Ni53,Hf-Ni,1
4700,Hf46Ni54,Hf-Ni,1
4701,Hf45Ni55,Hf-Ni,1
4702,Hf44Ni56,Hf-Ni,1
4703,Hf43Ni57,Hf-Ni,1
4704,Hf42Ni58,Hf-Ni,1
4705,Hf41Ni59,Hf-Ni,1
4706,Hf40Ni60,Hf-Ni,1
4707,Hf39Ni61,Hf-Ni,1
4708,Hf38Ni62,Hf-Ni,1
4709,Hf37Ni63,Hf-Ni,1
4710,Hf36Ni64,Hf-Ni,1
4711,Hf35Ni65,Hf-Ni,1
4712,Hf34Ni66,Hf-Ni,1
4713,Hf33Ni67,Hf-Ni,1
4714,Hf32Ni68,Hf-Ni,1
4715,Hf31Ni69,Hf-Ni,1
4716,Hf30Ni70,Hf-Ni,1
4717,Hf29Ni71,Hf-Ni,0
4718,Hf28Ni72,Hf-Ni,0
4719,Hf27Ni73,Hf-Ni,0
4720,Hf26Ni74,Hf-Ni,0
4721,Hf25Ni75,Hf-Ni,0
4722,Hf24Ni76,Hf-Ni,0
4723,Hf23Ni77,Hf-Ni,0
4724,Hf22Ni78,Hf-Ni,0
4725,Hf21Ni79,Hf-Ni,0
4726,Hf20Ni80,Hf-Ni,0
4727,Hf19Ni81,Hf-Ni,0
4728,Hf18Ni82,Hf-Ni,0
4729,Hf17Ni83,Hf-Ni,0
4730,Hf16Ni84,Hf-Ni,0
4731,Hf15Ni85,Hf-Ni,0
4732,Hf14Ni86,Hf-Ni,0
4733,Hf13Ni87,Hf-Ni,0
4734,Hf12Ni88,Hf-Ni,0
4735,Hf11Ni89,Hf-Ni,0
4736,Hf10Ni90,Hf-Ni,0
4737,Hf9Ni91,Hf-Ni,0
4738,Hf8Ni92,Hf-Ni,0
4739,Hf7Ni93,Hf-Ni,0
4740,Hf6Ni94,Hf-Ni,0
4741,Hf5Ni95,Hf-Ni,0
4742,Hf4Ni96,Hf-Ni,0
4743,Hf3Ni97,Hf-Ni,0
4744,Hf2Ni98,Hf-Ni,0
4745,Hf1Ni99,Hf-Ni,0
4746,Hf0Ni100,Hf-Ni,0
4747,La100Ni0,La-Ni,0
4748,La99Ni1,La-Ni,0
4749,La98Ni2,La-Ni,0
4750,La97Ni3,La-Ni,0
4751,La96Ni4,La-Ni,0
4752,La95Ni5,La-Ni,0
4753,La94Ni6,La-Ni,0
4754,La93Ni7,La-Ni,0
4755,La92Ni8,La-Ni,0
4756,La91Ni9,La-Ni,0
4757,La90Ni10,La-Ni,0
4758,La89Ni11,La-Ni,0
4759,La88Ni12,La-Ni,0
4760,La87Ni13,La-Ni,0
4761,La86Ni14,La-Ni,0
4762,La85Ni15,La-Ni,0
4763,La84Ni16,La-Ni,0
4764,La83Ni17,La-Ni,0
4765,La82Ni18,La-Ni,0
4766,La81Ni19,La-Ni,0
4767,La80Ni20,La-Ni,0
4768,La79Ni21,La-Ni,0
4769,La78Ni22,La-Ni,0
4770,La77Ni23,La-Ni,0
4771,La76Ni24,La-Ni,0
4772,La75Ni25,La-Ni,0
4773,La74Ni26,La-Ni,0
4774,La73Ni27,La-Ni,0
4775,La72Ni28,La-Ni,0
4776,La71Ni29,La-Ni,0
4777,La70Ni30,La-Ni,1
4778,La69Ni31,La-Ni,1
4779,La68Ni32,La-Ni,1
4780,La67Ni33,La-Ni,1
4781,La66Ni34,La-Ni,1
4782,La65Ni35,La-Ni,1
4783,La64Ni36,La-Ni,1
4784,La63Ni37,La-Ni,1
4785,La62Ni38,La-Ni,1
4786,La61Ni39,La-Ni,1
4787,La60Ni40,La-Ni,1
4788,La59Ni41,La-Ni,0
4789,La58Ni42,La-Ni,0
4790,La57Ni43,La-Ni,0
4791,La56Ni44,La-Ni,0
4792,La55Ni45,La-Ni,0
4793,La54Ni46,La-Ni,0
4794,La53Ni47,La-Ni,0
4795,La52Ni48,La-Ni,0
4796,La51Ni49,La-Ni,0
4797,La50Ni50,La-Ni,0
4798,La49Ni51,La-Ni,0
4799,La48Ni52,La-Ni,0
4800,La47Ni53,La-Ni,0
4801,La46Ni54,La-Ni,0
4802,La45Ni55,La-Ni,0
4803,La44Ni56,La-Ni,0
4804,La43Ni57,La-Ni,0
4805,La42Ni58,La-Ni,0
4806,La41Ni59,La-Ni,0
4807,La40Ni60,La-Ni,0
4808,La39Ni61,La-Ni,0
4809,La38Ni62,La-Ni,0
4810,La37Ni63,La-Ni,0
4811,La36Ni64,La-Ni,0
4812,La35Ni65,La-Ni,0
4813,La34Ni66,La-Ni,0
4814,La33Ni67,La-Ni,0
4815,La32Ni68,La-Ni,0
4816,La31Ni69,La-Ni,0
4817,La30Ni70,La-Ni,0
4818,La29Ni71,La-Ni,0
4819,La28Ni72,La-Ni,0
4820,La27Ni73,La-Ni,0
4821,La26Ni74,La-Ni,0
4822,La25Ni75,La-Ni,0
4823,La24Ni76,La-Ni,0
4824,La23Ni77,La-Ni,0
4825,La22Ni78,La-Ni,0
4826,La21Ni79,La-Ni,0
4827,La20Ni80,La-Ni,0
4828,La19Ni81,La-Ni,0
4829,La18Ni82,La-Ni,0
4830,La17Ni83,La-Ni,0
4831,La16Ni84,La-Ni,0
4832,La15Ni85,La-Ni,0
4833,La14Ni86,La-Ni,0
4834,La13Ni87,La-Ni,0
4835,La12Ni88,La-Ni,0
4836,La11Ni89,La-Ni,0
4837,La10Ni90,La-Ni,0
4838,La9Ni91,La-Ni,0
4839,La8Ni92,La-Ni,0
4840,La7Ni93,La-Ni,0
4841,La6Ni94,La-Ni,0
4842,La5Ni95,La-Ni,0
4843,La4Ni96,La-Ni,0
4844,La3Ni97,La-Ni,0
4845,La2Ni98,La-Ni,0
4846,La1Ni99,La-Ni,0
4847,La0Ni100,La-Ni,0
4848,La100Au0,Au-La,0
4849,La99Au1,Au-La,0
4850,La98Au2,Au-La,0
4851,La97Au3,Au-La,0
4852,La96Au4,Au-La,0
4853,La95Au5,Au-La,0
4854,La94Au6,Au-La,0
4855,La93Au7,Au-La,0
4856,La92Au8,Au-La,0
4857,La91Au9,Au-La,0
4858,La90Au10,Au-La,0
4859,La89Au11,Au-La,0
4860,La88Au12,Au-La,0
4861,La87Au13,Au-La,0
