formula,phase,gfa
C10Co70W20,CR,0
C10Co75W15,CR,0
C10Co80W10,CR,0
C10Co82.5W7.5,CR,0
C10Co87.5W2.5,CR,0
C12.5Co80W7.5,CR,0
C12.5Co85W2.5,CR,0
C15Co77.5W7.5,CR,0
C15Co80W5,CR,0
C18Co72W10,CR,0
C18Co74.5W7.5,CR,0
C18Co77W5,CR,0
C20Co65W15,CR,0
C20Co70W10,CR,0
C20Co75W5,CR,0
C18Cr26Fe56,AM,1
C18Cr28Fe54,AM,1
C18Cr32Fe50,AM,1
C18Cr36Fe46,AM,1
C18Cr40Fe42,AM,1
C18Cr30Fe52,AM,1
C18Cr40Fe42,AM,1
C20Cr22Fe58,AC,0
C5Cr5Fe90,CR,0
C8Cr20Fe72,CR,0
C8Cr40Fe52,CR,0
C10Cr15Fe75,CR,0
C13Cr40Fe47,CR,0
C14Cr28Fe58,CR,0
C14Cr40Fe46,CR,0
C15Cr10Fe75,CR,0
C17Cr5Fe78,AM,1
C17Cr10Fe73,AM,1
C17Cr15Fe68,AM,1
C17Cr25Fe58,AM,1
C17Cr35Fe48,AM,1
C17Cr3Fe80,AC,0
C10Cr80H10,AM,1
C12Cr73H15,AM,1
C18Fe66Mo16,AM,1
C18Fe70Mo12,AM,1
C18Fe62Mo20,AM,1
C18Fe66Mo16,AM,1
C18Fe70Mo12,AM,1
C18Fe74Mo8,AM,1
C6Fe76Mo18,AM,1
C6Fe76Mo18,AM,1
C8Fe75Mo17,AM,1
C8Fe75Mo17,AM,1
C12Fe71Mo17,AM,1
C12Fe71Mo17,AM,1
C16Fe67Mo17,AM,1
C16Fe67Mo17,AM,1
C20Fe63Mo17,AM,1
C20Fe63Mo17,AM,1
C24Fe59Mo17,AM,1
C24Fe59Mo17,AM,1
C17Fe48Mo35,AM,1
C17Fe58Mo25,AM,1
C17Fe68Mo15,AM,1
C17Fe73Mo10,AM,1
C17Fe78Mo5,AM,1
C17Fe80Mo3,AM,1
C1.7Fe92.3P6,AM,1
C2.5Fe82.5P15,AM,1
C3.5Fe81.5P15,AM,1
C4.5Fe80.5P15,AM,1
C6.5Fe77.5P16,AM,1
C6.5Fe78.5P15,AM,1
C6.5Fe78.5P15,AM,1
C6.5Fe80.5P13,AM,1
C6.5Fe82P11.5,AM,1
C9Fe76P15,AM,1
C10Fe75P15,AM,1
C7Fe80P13,AM,1
C10Fe75P15,AM,1
C7Fe80P13,AM,1
C8Fe77P15,AM,1
C2.5Fe80P17.5,AM,1
C5Fe75P20,AM,1
C5Fe77.5P17.5,AM,1
C5Fe80P15,AM,1
C7.5Fe72.5P20,AM,1
C7.5Fe75P17.5,AM,1
C7.5Fe77.5P15,AM,1
C7.5Fe80P12.5,AM,1
C10Fe72.5P17.5,AM,1
C10Fe75P15,AM,1
C10Fe77.5P12.5,AM,1
C10Fe80P10,AM,1
C12.5Fe72.5P15,AM,1
C12.5Fe75P12.5,AM,1
C12.5Fe77.5P10,AM,1
C12.5Fe80P7.5,AM,1
C15Fe72.5P12.5,AM,1
C15Fe75P10,AM,1
C15Fe77.5P7.5,AM,1
C17.5Fe72.5P10,AM,1
C17.5Fe75P7.5,AM,1
C5Fe82.5P12.5,AC,0
C7.5Fe82.5P10,AC,0
C10Fe82.5P7.5,AC,0
C15Fe80P5,AC,0
C17.5Fe77.5P5,AC,0
C2.5Fe85P12.5,CR,0
C5Fe85P10,CR,0
C7.5Fe85P7.5,CR,0
C10Fe77.5P12.5,AM,1
C10Fe65Si25,AM,1
C10Fe70Si20,AM,1
C12.5Fe65Si22.5,AM,1
C12.5Fe70Si17.5,AM,1
C15Fe65Si20,AM,1
C15Fe70Si15,AM,1
C17.5Fe65Si17.5,AM,1
C17.5Fe70Si12.5,AM,1
C20Fe65Si15,AM,1
C20Fe70Si10,AM,1
C22.5Fe65Si12.5,AM,1
C25Fe65Si10,AM,1
C20Fe66W14,AM,1
C20Fe68W12,AM,1
C22Fe64W14,AM,1
C22Fe66W12,AM,1
C22Fe68W10,AM,1
C5Fe79W16,CR,0
C6Fe82W12,CR,0
C6Fe86W8,CR,0
C6Fe90W4,CR,0
C7Fe79W14,CR,0
C10Fe74W16,CR,0
C10Fe78W12,CR,0
C10Fe82W8,CR,0
C10Fe86W4,CR,0
C14Fe66W20,CR,0
C14Fe70W16,CR,0
C14Fe74W12,CR,0
C14Fe78W8,CR,0
C14Fe82W4,CR,0
C16Fe80W4,CR,0
C17Fe73W10,CR,0
C18Fe62W20,CR,0
C18Fe66W16,CR,0
C18Fe68W14,CR,0
C18Fe70W12,CR,0
C18Fe74W8,CR,0
C18Fe78W4,CR,0
C20Fe64W16,CR,0
C20Fe70W10,CR,0
C20Fe72W8,CR,0
C20Fe76W4,CR,0
C22Fe62W16,CR,0
C22Fe70W8,CR,0
C22Fe74W4,CR,0
C10Mo20Ni70,AM,1
C12Mo20Ni68,AM,1
C12Mo24Ni64,AM,1
C14Mo20Ni66,AM,1
C14Mo24Ni62,AM,1
C16Mo20Ni64,AM,1
C16Mo24Ni60,AM,1
C10Mo24Ni66,AC,0
C12Mo16Ni72,AC,0
C12Mo28Ni60,AC,0
C14Mo28Ni58,AC,0
C16Mo16Ni68,AC,0
C18Mo24Ni58,AC,0
C18Mo28Ni54,AC,0
C8Mo20Ni72,CR,0
C8Mo28Ni64,CR,0
C10Mo32Ni58,CR,0
C12Mo12Ni76,CR,0
C18Mo12Ni70,CR,0
C18Mo16Ni66,CR,0
C18Mo20Ni62,CR,0
C0Nb80Si20,AM,1
C1Nb80Si19,AM,1
C2Nb80Si18,AM,1
C4Nb80Si16,AM,1
C4Nb80Si16,AM,1
C6Nb80Si14,AM,1
C8Nb80Si12,AM,1
C8Nb80Si12,AM,1
C12.5Ni65Si22.5,AM,1
C12.5Ni67.5Si20,AM,1
C15Ni67.5Si17.5,AM,1
C17.5Ni67.5Si15,AM,1
C0Ni80Si20,CR,0
C0Ni85Si15,CR,0
C0Ni90Si10,CR,0
C0Ni95Si5,CR,0
C0Ni1Si0,CR,0
C5Ni70Si25,CR,0
C5Ni75Si20,CR,0
C5Ni80Si15,CR,0
C5Ni85Si10,CR,0
C5Ni90Si5,CR,0
C5Ni95Si0,CR,0
C10Ni65Si25,CR,0
C10Ni67.5Si22.5,CR,0
C10Ni70Si20,CR,0
C10Ni75Si15,CR,0
C10Ni80Si10,CR,0
C10Ni85Si5,CR,0
C10Ni90Si0,CR,0
C12.5Ni67.5Si20,CR,0
C15Ni67.5Si17.5,CR,0
C15Ni70Si15,CR,0
C15Ni75Si10,CR,0
C15Ni80Si5,CR,0
C15Ni85Si0,CR,0
C20Ni70Si10,CR,0
C20Ni75Si5,CR,0
C20Ni80Si0,CR,0
C0Si13Zr87,AM,1
C0Si15Zr85,AM,1
C0Si17Zr83,AM,1
C3Si12Zr85,AM,1
Ca0Cu27La73,AM,1
Ca0Cu37La63,AM,1
Ca1Cu27.5La71.5,AM,1
Ca1Cu37.5La61.5,AM,1
Ca1.5Cu27.5La71,AM,1
Ca2Cu28La70,AM,1
Ca2Cu37.5La60.5,AM,1
Ca3Cu28.5La68.5,AM,1
Ca3Cu37.5La59.5,AM,1
Ca4Cu29La67,AM,1
Ca4Cu37.5La58.5,AM,1
Ca5Cu30La65,AM,1
Ca5Cu37.5La57.5,AM,1
Ca6Cu31La63,AM,1
Ca6.5Cu37La56.5,AM,1
Ca7Cu32La61,AM,1
Ca7.5Cu36La56.5,AM,1
Ca8Cu32.5La59.5,AM,1
Ca8.5Cu33La58.5,AM,1
Ca8.5Cu35La56.5,AM,1
Ca9Cu33.5La57.5,AM,1
Ca50Cu30Mg20,AM,1
Ca25Cu30Mg45,AM,1
Ca50Cu20Mg30,AM,1
Ca70Cu0Mg30,AM,1
Ca70Cu10Mg20,AM,1
Ca70Cu20Mg10,AM,1
Ca70Cu30Mg0,AM,1
Ca75Cu10Mg15,AM,1
Ca7.5Cu5Mg87.5,AM,1
Ca7.5Cu10Mg82.5,AM,1
Ca5Cu10Mg85,AC,0
Ca11Cu0Mg89,AC,0
Ca5Cu5Mg90,CR,0
Ca7.5Cu0Mg92.5,CR,0
Ca60Ga0Mg40,AM,1
Ca60Ga5Mg35,AM,1
Ca60Ga10Mg30,AM,1
Ca60Ga20Mg20,AM,1
Ca60Ga30Mg10,AM,1
Ca10Mg80Zn10,AM,1
Ca10Mg85Zn5,AM,1
Ca5Mg85Zn10,AC,0
Ca7.5Mg82.5Zn10,AC,0
Ca7.5Mg87.5Zn5,AC,0
Ca10Mg90Zn0,AC,0
Ca5Mg90Zn5,CR,0
Ca7.5Mg92.5Zn0,CR,0
Ce0Cu20Mg80,AM,1
Ce0Cu30Mg70,AM,1
Ce0Cu40Mg60,AM,1
Ce5Cu10Mg85,AM,1
Ce5Cu15Mg80,AM,1
Ce5Cu20Mg75,AM,1
Ce5Cu25Mg70,AM,1
Ce5Cu30Mg65,AM,1
Ce10Cu10Mg80,AM,1
Ce10Cu15Mg75,AM,1
Ce10Cu20Mg70,AM,1
Ce10Cu25Mg65,AM,1
Ce15Cu15Mg70,AM,1
Ce15Cu20Mg65,AM,1
Ce0Cu15Mg85,AC,0
Ce15Cu25Mg60,AC,0
Ce20Cu20Mg60,AC,0
Ce0Cu10Mg90,CR,0
Ce5Cu5Mg90,CR,0
Ce10Cu5Mg85,CR,0
Ce15Cu5Mg80,CR,0
Ce15Cu10Mg75,CR,0
Ce20Cu5Mg75,CR,0
Ce20Cu10Mg70,CR,0
Ce20Cu15Mg65,CR,0
Ce20Cu25Mg55,CR,0
Ce25Cu25Mg50,CR,0
Ce0Cu28Yb72,AM,1
Ce0Cu78Yb22,AM,1
Ce0Cu82Yb18,AM,1
Ce20.560Cu51.020Yb28.420,AM,1
Ce25.730Cu54.050Yb20.220,AM,1
Ce5Mg75Ni20,AM,1
Ce5Mg85Ni10,AM,1
Ce10Mg60Ni30,AM,1
Ce10Mg70Ni20,AM,1
Ce10Mg72Ni18,AM,1
Ce10Mg75Ni15,AM,1
Ce10Mg80Ni10,AM,1
Ce10Mg85Ni5,AM,1
Ce15Mg75Ni10,AM,1
Ce20Mg50Ni30,AM,1
Ce20Mg60Ni20,AM,1
Ce0Mg80Ni20,AM,1
Ce0Mg85Ni15,AM,1
Ce0Mg90Ni10,AM,1
Ce5Mg75Ni20,AM,1
Ce5Mg85Ni10,AM,1
Ce10Mg60Ni30,AM,1
Ce10Mg70Ni20,AM,1
Ce10Mg72Ni18,AM,1
Ce10Mg75Ni15,AM,1
Ce10Mg80Ni10,AM,1
Ce10Mg85Ni5,AM,1
Ce15Mg75Ni10,AM,1
Ce20Mg50Ni30,AM,1
Ce20Mg60Ni20,AM,1
Ce5Mg90Ni5,AC,0
Ce20Mg40Ni40,AC,0
Ce20Mg70Ni10,AC,0
Ce30Mg40Ni30,AC,0
Ce0Mg70Ni30,CR,0
Ce10Mg90Ni0,CR,0
Ce10Mg80Ni10,AM,1
Ce3Mg85Zn12,AM,1
Co70Cr10P20,A,0
Co66Cr18Zr16,AM,1
Co67.5Cr16Zr16.5,AM,1
Co69Cr14Zr17,AM,1
Co71Cr12Zr17,AM,1
Co72.5Cr10Zr17.5,AM,1
Co72.8Cr20Zr7.2,AM,1
Co74.5Cr8Zr17.5,AM,1
Co75Cr18Zr7,AM,1
Co76.5Cr6Zr17.5,AM,1
Co77.5Cr16Zr6.5,AM,1
Co78.5Cr4Zr17.5,AM,1
Co80Cr14Zr6,AM,1
Co81Cr2Zr17,AM,1
Co82Cr12Zr6,AM,1
Co84Cr0Zr16,AM,1
Co84Cr10Zr6,AM,1
Co85.5Cr8Zr6.5,AM,1
Co87.2Cr6Zr6.8,AM,1
Co88.5Cr4Zr7.5,AM,1
Co89.7Cr2Zr8.3,AM,1
Co91Cr0Zr9,AM,1
Co73Cr15Zr12,AM,1
Co73Cr17Zr10,AM,1
Co75Cr10Zr15,AM,1
Co75Cr13Zr12,AM,1
Co75Cr15Zr10,AM,1
Co76Cr12Zr12,AM,1
Co77Cr11Zr12,AM,1
Co77Cr13Zr10,AM,1
Co78Cr10Zr12,AM,1
Co78Cr10Zr12,AM,1
Co79Cr11Zr10,AM,1
Co80Cr10Zr10,AM,1
Co81Cr9Zr10,AM,1
Co82Cr8Zr10,AM,1
Co82Cr10Zr8,AM,1
Co83Cr5Zr12,AM,1
Co85Cr5Zr10,AM,1
Co88Cr0Zr12,AM,1
Co90Cr0Zr10,AM,1
Co60Cr30Zr10,AM,1
Co65Cr25Zr10,AM,1
Co70Cr20Zr10,AM,1
Co75Cr15Zr10,AM,1
Co80Cr10Zr10,AM,1
Co85Cr5Zr10,AM,1
Co90Cr0Zr10,AM,1
Co75.4Cr12.6Zr12,AM,1
Co77Cr11.6Zr11.4,AM,1
Co78Cr11.2Zr10.8,AM,1
Co79Cr10.6Zr10.4,AM,1
Co80Cr10Zr10,AM,1
Co81.2Cr9.6Zr9.2,AM,1
Co83.4Cr8.3Zr8.3,AM,1
Co85Cr5Zr10,AM,1
Co90Cr0Zr10,AM,1
Co72.9Cr17.1Zr10,AM,1
Co73Fe12Nb15,AM,1
Co79Fe6Nb15,AM,1
Co81Fe4Nb15,AM,1
Co83Fe2Nb15,AM,1
Co85Fe0Nb15,AM,1
Co12.5Fe72.5Nb15,AM,1
Co25Fe60Nb15,AM,1
Co42.5Fe42.5Nb15,AM,1
Co59Fe26Nb15,AM,1
Co75Fe10Nb15,AM,1
Co81.5Fe3.5Nb15,AM,1
Co85Fe0Nb15,AM,1
Co7Fe63Tb30,AM,1
Co8.5Fe76.5Tb15,AM,1
Co0Fe90Zr10,AM,1
Co10Fe80Zr10,AM,1
Co18Fe72Zr10,AM,1
Co30Fe60Zr10,AM,1
Co45Fe45Zr10,AM,1
Co60Fe30Zr10,AM,1
Co72Fe18Zr10,AM,1
Co0Fe90Zr10,AM,1
Co9Fe81Zr10,AM,1
Co18Fe72Zr10,AM,1
Co27Fe63Zr10,AM,1
Co36Fe54Zr10,AM,1
Co54Fe36Zr10,AM,1
Co72Fe18Zr10,AM,1
Co90Fe0Zr10,AM,1
Co0Fe90Zr10,AM,1
Co4Fe86Zr10,AM,1
Co10Fe80Zr10,AM,1
Co20Fe70Zr10,AM,1
Co30Fe60Zr10,AM,1
Co40Fe50Zr10,AM,1
Co50Fe40Zr10,AM,1
Co60Fe30Zr10,AM,1
Co70Fe20Zr10,AM,1
Co80Fe10Zr10,AM,1
Co85Fe5Zr10,AM,1
Co90Fe0Zr10,AM,1
Co80Fe10Zr10,AM,1
Co85Fe5Zr10,AM,1
Co90Fe0Zr10,AM,1
Co0Fe90Zr10,AM,1
Co4Fe86Zr10,AM,1
Co10Fe80Zr10,AM,1
Co30Fe60Zr10,AM,1
Co60Fe30Zr10,AM,1
Co90Fe0Zr10,AM,1
Co72Fe18Zr10,AM,1
Co0Fe30Zr70,AM,1
Co0Fe91Zr9,AM,1
Co30Fe0Zr70,AM,1
Co55Fe0Zr45,AM,1
Co85Fe0Zr15,AM,1
Co0Fe90Zr10,AM,1
Co9Fe81Zr10,AM,1
Co22.5Fe67.5Zr10,AM,1
Co45Fe45Zr10,AM,1
Co67.5Fe22.5Zr10,AM,1
Co90Fe0Zr10,AM,1
Co0Fe90Zr10,AM,1
Co4Fe86Zr10,AM,1
Co10Fe80Zr10,AM,1
Co20Fe70Zr10,AM,1
Co30Fe60Zr10,AM,1
Co40Fe50Zr10,AM,1
Co10Fe80Zr10,AM,1
Co40Fe50Zr10,AM,1
Co70.6Gd14Mo15.4,AM,1
Co72.8Gd19.4Mo7.8,AM,1
Co73Gd12.9Mo14.1,AM,1
Co30Hf67P3,AM,1
Co33Hf67P0,AM,1
Co24Hf67Si9,AM,1
Co33Hf67Si0,AM,1
Co66Mn19Nb15,AM,1
Co73Mn12Nb15,AM,1
Co75Mn10Nb15,AM,1
Co77Mn8Nb15,AM,1
Co79Mn6Nb15,AM,1
Co81Mn4Nb15,AM,1
Co83Mn2Nb15,AM,1
Co85Mn0Nb15,AM,1
Co0Mn90Zr10,AM,1
Co2Mn88Zr10,AM,1
Co5Mn85Zr10,AM,1
Co10Mn80Zr10,AM,1
Co65.5Mo20Zr14.5,AM,1
Co67Mo18Zr15,AM,1
Co68.6Mo16Zr15.4,AM,1
Co70.3Mo14Zr15.7,AM,1
Co72Mo12Zr16,AM,1
Co74Mo10Zr16,AM,1
Co74.8Mo20Zr5.2,AM,1
Co75.7Mo8Zr16.3,AM,1
Co77Mo18Zr5,AM,1
Co77.5Mo6Zr16.5,AM,1
Co79Mo16Zr5,AM,1
Co79.7Mo4Zr16.3,AM,1
Co81Mo14Zr5,AM,1
Co82Mo2Zr16,AM,1
Co83Mo12Zr5,AM,1
Co84Mo0Zr16,AM,1
Co84.8Mo10Zr5.2,AM,1
Co86.5Mo8Zr5.5,AM,1
Co88Mo6Zr6,AM,1
Co89Mo4Zr7,AM,1
Co90Mo2Zr8,AM,1
Co91Mo0Zr9,AM,1
Co80Mo9.5Zr10.5,AM,1
Co74.5Mo13Zr12.5,AM,1
Co78Mo10.8Zr11.2,AM,1
Co79.5Mo10Zr10.5,AM,1
Co80Mo10Zr10,AM,1
Co81.6Mo9Zr9.4,AM,1
Co82.4Mo8.6Zr9,AM,1
Co85Mo5Zr10,AM,1
Co86.2Mo6.4Zr7.4,AM,1
Co90Mo0Zr10,AM,1
Co73Nb15Ni12,AM,1
Co85Nb15Ni0,AM,1
Co80Nb10Zr10,AM,1
Co89Nb8.5Zr2.5,AM,1
Co81.5Nb13.5Zr5,AM,1
Co2Ni77P21,AM,1
Co2Ni78.5P19.5,AM,1
Co2Ni80P18,AM,1
Co3.5Ni75.5P21,AM,1
Co3.5Ni77P19.5,AM,1
Co3.5Ni78.5P18,AM,1
Co5Ni74P21,AM,1
Co5Ni75.5P19.5,AM,1
Co5Ni77P18,AM,1
Co7Ni72P21,AM,1
Co7Ni73.5P19.5,AM,1
Co7Ni75P18,AM,1
Co9Ni72P19,AM,1
Co2Ni76P22,CR,0
Co2Ni81P17,CR,0
Co3.5Ni74.5P22,CR,0
Co3.5Ni79.5P17,CR,0
Co5Ni73P22,CR,0
Co5Ni78P17,CR,0
Co7Ni71P22,CR,0
Co7Ni76P17,CR,0
Co9Ni69.5P21.5,CR,0
Co9Ni74P17,CR,0
Co10Ni68.5P21.5,CR,0
Co10Ni71P19,CR,0
Co10Ni73P17,CR,0
Co12.5Ni66P21.5,CR,0
Co12.5Ni68.5P19,CR,0
Co12.5Ni70.5P17,CR,0
Co14Ni64.5P21.5,CR,0
Co14Ni67P19,CR,0
Co14Ni69P17,CR,0
Co16Ni65P19,CR,0
Co50Ni26P24,AM,1
Co0Ni50Ta50,AM,1
Co10Ni40Ta50,AM,1
Co80Ni10Zr10,AM,1
Co85Ni5Zr10,AM,1
Co88Ni2Zr10,AM,1
Co90Ni0Zr10,AM,1
Co30Ni20Zr50,AM,1
Co0Ni33Zr67,AM,1
Co33Ni0.050Zr66.950,AM,1
Co33Ni0.1Zr66.9,AM,1
Co33Ni0.150Zr66.850,AM,1
Co33Ni0.2Zr66.8,AM,1
Co15Ni28.050Zr56.950,AM,1
Co5Ni31.350Zr63.650,AM,1
Co10Ni29.7Zr60.3,AM,1
Co15Ni28.050Zr56.950,AM,1
Co20Ni26.4Zr53.6,AM,1
Co67.5Ni7.5Zr25,AM,1
Co81Ni9Zr10,AM,1
Co22P11Zr67,AM,1
Co28P5Zr67,AM,1
Co33P0Zr67,AM,1
Co1.7Pd81.8Si16.5,AM,1
Co4.2Pd79.3Si16.5,AM,1
Co6.7Pd76.8Si16.5,AM,1
Co10Pd73.5Si16.5,AM,1
Co12.5Pd71Si16.5,AM,1
Co15Pd68.5Si16.5,AM,1
Co20.9Pd62.6Si16.5,CR,0
Co10Pd70Si20,AM,1
Co25Pd10Zr65,AM,1
Co30Pd5Zr65,AM,1
Co34Pd1Zr65,AM,1
Co54Pd1Zr45,AM,1
Co20Si15Ti65,AM,1
Co0Si15Zr85,AM,1
Co5Si15Zr80,AM,1
Co10Si15Zr75,AM,1
Co15Si15Zr70,AM,1
Co20Si15Zr65,AM,1
Co85Si5Zr10,AM,1
Co88Si2Zr10,AM,1
Co90Si0Zr10,AM,1
Co66V20Zr14,AM,1
Co67.5V18Zr14.5,AM,1
Co69.2V16Zr14.8,AM,1
Co71V14Zr15,AM,1
Co72.5V20Zr7.5,AM,1
Co72.8V12Zr15.2,AM,1
Co74.5V10Zr15.5,AM,1
Co75V18Zr7,AM,1
Co76.3V8Zr15.7,AM,1
Co77.2V16Zr6.8,AM,1
Co78V6Zr16,AM,1
Co79.5V14Zr6.5,AM,1
Co80V4Zr16,AM,1
Co81.5V12Zr6.5,AM,1
Co82V2Zr16,AM,1
Co83.5V10Zr6.5,AM,1
Co84V0Zr16,AM,1
Co85V8Zr7,AM,1
Co86.5V6Zr7.5,AM,1
Co88V4Zr8,AM,1
Co89.5V2Zr8.5,AM,1
Co91V0Zr9,AM,1
Co75.8V12Zr12.2,AM,1
Co79.2V10.6Zr10.2,AM,1
Co80V10Zr10,AM,1
Co80V10Zr10,AM,1
Co81.8V9Zr9.2,AM,1
Co84V8Zr8,AM,1
Co85V5Zr10,AM,1
Co90V0Zr10,AM,1
Co74W12Zr14,AM,1
Co74W13Zr13,AM,1
Co74.5W14Zr11.5,AM,1
Co75W10Zr15,AM,1
Co76.4W8Zr15.6,AM,1
Co77W14Zr9,AM,1
Co78.2W6Zr15.8,AM,1
Co79.5W13Zr7.5,AM,1
Co80W4Zr16,AM,1
Co82W2Zr16,AM,1
Co82W12Zr6,AM,1
Co84W0Zr16,AM,1
Co84.8W10Zr5.2,AM,1
Co86.8W8Zr5.2,AM,1
Co88.5W6Zr5.5,AM,1
Co89.8W4Zr6.2,AM,1
Co90.2W2Zr7.8,AM,1
Co91W0Zr9,AM,1
Co78W8Zr14,AM,1
Co80W10Zr10,AM,1
Co80.5W7Zr12.5,AM,1
Co82.2W6.6Zr11.2,AM,1
Co84W6Zr10,AM,1
Co85W5Zr10,AM,1
Co85.5W5Zr9.5,AM,1
Co90W0Zr10,AM,1
Cr0Fe80P20,AM,1
Cr2Fe78P20,AM,1
Cr4Fe76P20,AM,1
Cr6Fe74P20,AM,1
Cr8Fe72P20,AM,1
Cr7Fe76P17,AM,1
Cr73Fe10P17,AM,1
Cr74Fe9P17,AM,1
Cr23Fe55P22,AM,1
Cr24Fe56.5P19.5,AM,1
Cr25Fe57.5P17.5,AM,1
Cr26Fe59.5P14.5,AM,1
Cr26Fe60.5P13.5,AM,1
Cr8Fe72P20,AM,1
Cr0Fe90Zr10,AM,1
Cr4Fe86Zr10,AM,1
Cr6Fe84Zr10,AM,1
Cr8Fe82Zr10,AM,1
Cr10Fe80Zr10,AM,1
Cr15Fe75Zr10,AM,1
Cr17Fe73Zr10,AM,1
Cr20Fe70Zr10,AM,1
Cr25Fe65Zr10,AM,1
Cr2Fe88Zr10,AM,1
Cr4Fe86Zr10,AM,1
Cr7Fe83Zr10,AM,1
Cr10Fe80Zr10,AM,1
Cr1Ge18Pd81,AM,1
Cr3Ge18Pd79,AM,1
Cr4Ge18Pd78,AM,1
Cr5Ge18Pd77,AM,1
Cr7Ge18Pd75,AM,1
Cr0Mo41Ni59,AM,1
Cr0Mo53Ni47,AM,1
Cr0Mo69Ni31,AM,1
Cr19Mo19Ni62,AM,1
Cr22Mo57Ni21,AM,1
Cr23Mo43Ni34,AM,1
Cr32Mo25Ni43,AM,1
Cr35Mo38Ni27,AM,1
Cr38Mo25Ni37,AM,1
Cr39Mo33Ni28,AM,1
Cr40Mo44Ni16,AM,1
Cr42Mo27Ni31,AM,1
Cr46Mo20Ni34,AM,1
Cr48Mo26Ni26,AM,1
Cr48Mo30Ni22,AM,1
Cr52Mo10Ni38,AM,1
Cr52Mo12Ni36,AM,1
Cr53Mo29Ni18,AM,1
Cr54Mo16Ni30,AM,1
Cr54Mo30Ni16,AM,1
Cr56Mo5Ni39,AM,1
Cr22Mo61Ni17,AC,0
Cr19Mo66Ni15,CR,0
Cr0Ni80P20,AM,1
Cr3Ni77P20,AM,1
Cr5Ni75P20,AM,1
Cr10Ni70P20,AM,1
Cr20Ni60P20,AM,1
Cr0Ni80P20,AM,1
Cr3Ni77P20,AM,1
Cr5Ni75P20,AM,1
Cr10Ni70P20,AM,1
Cr15Ni65P20,AM,1
Cr20Ni60P20,AM,1
Cr0Ni82P18,AM,1
Cr5Ni75P20,AM,1
Cr7Ni73P20,AM,1
Cr10Ni70P20,AM,1
Cr18Ni62P20,AM,1
Cr0Ni81P19,AM,1
Cr43.5Ni40.5P16,AM,1
Cr55.93Ni28.93P15.14,AM,1
Cr58Ni27P15,AM,1
Cr59.81Ni25.31P14.88,AM,1
Cr69.6Ni16.2P14.2,AC,0
Cr72.5Ni13.5P14,CR,0
Cr87Ni0P13,CR,0
Cr0Ni81P19,AM,1
Cr5Ni76P19,AM,1
Cr10Ni71P19,AM,1
Cr15Ni66P19,AM,1
Cr20Ni61P19,AM,1
Cr25Ni56P19,AM,1
Cr30Ni51P19,AM,1
Cr14Ni68P18,AM,1
Cr40Ni40P20,AM,1
Cr50Ni30P20,AM,1
Cr60Ni20P20,AM,1
Cr80Ni0P20,AC,0
Cr70Ni10P20,OT,0
Cr0Ni33Zr67,AM,1
Cr33Ni0.05Zr66.95,AM,1
Cr33Ni0.1Zr66.9,AM,1
Cr33Ni0.15Zr66.85,AM,1
Cr33Ni0.2Zr66.8,AM,1
Cr15Ni28.05Zr56.95,AM,1
Cr5Ni31.35Zr63.65,AM,1
Cr10Ni29.7Zr60.3,AM,1
Cr15Ni28.05Zr56.95,AM,1
Cr20Ni26.4Zr53.6,AM,1
Cr0Ni60Zr40,AM,1
Cr5Ni55Zr40,AM,1
Cr10Ni50Zr40,AM,1
Cr15Ni15Zr70,AM,1
Cr15Ni25Zr60,AM,1
Cr15Ni35Zr50,AM,1
Cr15Ni45Zr40,AM,1
Cr0Pd80Si20,AM,1
Cr0.5Pd79.5Si20,AM,1
Cr1Pd79Si20,AM,1
Cr2Pd78Si20,AM,1
Cr3Pd77Si20,AM,1
Cr4Pd76Si20,AM,1
Cr5Pd75Si20,AM,1
Cr6Pd74Si20,AM,1
Cr7Pd73Si20,AM,1
Cr0Si15Zr85,AM,1
Cr5Si15Zr80,AM,1
Cr10Si15Zr75,AM,1
Cr15Si15Zr70,AM,1
Cr20Si15Zr65,AM,1
Cr0Si15Zr85,AM,1
Cr10Si15Zr75,AM,1
Cr20Si15Zr65,AM,1
Cu35Fe5Ti60,AM,1
Cu40Fe10Ti50,AM,1
Cu45Fe5Ti50,AM,1
Cu55Fe5Ti40,AM,1
Cu40Fe20Zr40,AM,1
Cu50Fe10Zr40,AM,1
Cu53Fe7Zr40,AM,1
Cu55Fe5Zr40,AM,1
Cu57Fe3Zr40,AM,1
Cu59Fe1Zr40,AM,1
Cu60Fe0Zr40,AM,1
Cu45H0Ti55,AM,1
Cu45H0.730Ti54.270,AM,1
Cu45H1.830Ti53.170,AC,0
Cu45H9.170Ti45.830,AC,0
Cu38.2Hf28.8Nb33,AM,1
Cu39.9Hf30.1Nb30,AM,1
Cu42.7Hf32.3Nb25,AM,1
Cu45.6Hf34.4Nb20,AM,1
Cu48.4Hf36.6Nb15,AM,1
Cu51.3Hf38.7Nb10,AM,1
Cu54.1Hf40.9Nb5,AM,1
Cu56.4Hf42.6Nb1,AM,1
Cu57Hf21Nb22,AM,1
Cu57Hf23Nb20,AM,1
Cu57Hf28Nb15,AM,1
Cu57Hf33Nb10,AM,1
Cu57Hf38Nb5,AM,1
Cu57Hf42Nb1,AM,1
Cu0Hf30Ni70,AM,1
Cu0Hf40Ni60,AM,1
Cu0Hf50Ni50,AM,1
Cu0Hf60Ni40,AM,1
